w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
4.009050336800000225e-01,9.253628532000000850e-02,1.788224908800000179e-01,4.188633958000000379e-01,-5.213667492000001458e-01,-1.104369266600000010e+01,8.396846266666667391e-02,-2.928953711111111358e-01,3.624818544444444735e-01,5.125774646153845993e+01,2.928230669230768868e+01,5.816123500000000002e-01,1.022670499999999982e-01,-1.429860400000000087e-01,7.942440499999999792e-01,-8.833465600000000029e-01,-2.261634599999999828e+00,3.022631000000000068e-01,3.295894200000000041e+01,-6.921814999999999429e+01,-8.041354999999999364e+00
2.153893357269230646e-01,4.073437732692307689e-01,2.045988288461538240e-01,3.580377992730770509e-01,-5.802094311307693930e-01,-1.102353271153846137e+01,5.646265977777778500e-02,-2.678652688888888966e-01,3.826498422222222029e-01,5.179493621428571259e+01,2.927999899999999300e+01,5.625241399999999503e-01,1.124127949999999959e-01,-1.020539250000000037e-01,8.127206999999999626e-01,-8.864366999999999663e-01,-1.394128100000000092e+00,2.806735300000000044e-01,3.276127600000000228e+01,-6.961083000000000709e+01,-7.803119999999999834e+00
4.888440664000000269e-02,1.579788708000000319e-01,1.883624297999999808e-01,2.413976090199999869e-01,-6.725179023999998673e-01,-1.139595334800000082e+01,1.934639877777778044e-02,-2.603887333333333443e-01,3.889088666666666305e-01,5.256467861538462216e+01,2.927999899999999300e+01,5.478415500000000105e-01,8.606031000000000097e-02,-6.981507000000000684e-02,8.292100000000000026e-01,-9.503690599999999877e-01,-7.408544400000000030e-01,1.591698199999999896e-01,3.257489799999999747e+01,-6.982885000000000275e+01,-7.679882499999999723e+00
1.884861451759999862e-01,-2.909225676000000080e-02,1.957264849199999435e-01,5.243714600000001780e-02,-6.373491385999999759e-01,-1.097422851199999982e+01,3.108034877777777951e-03,-2.522620911111111419e-01,3.927338255555555269e-01,5.221298921428570594e+01,2.928214185714284667e+01,5.331461400000000461e-01,7.902359000000000466e-02,-5.875856399999999924e-02,8.402726000000000361e-01,-9.795589000000000102e-01,-1.966513400000000078e-01,-8.556405999999999734e-02,3.238729500000000172e+01,-6.992113999999999407e+01,-7.698075300000000176e+00
2.445134631111538503e-01,-1.954950138461538089e-01,7.029084092307692488e-01,-5.186370310961538332e-02,-6.992378986538460017e-01,-1.034342587115384404e+01,-8.822191988888889239e-03,-2.395844977777777662e-01,3.986451233333333510e-01,5.187584661538461717e+01,2.927999899999999300e+01,5.078154999999999752e-01,9.730270500000000322e-02,-4.774515700000000334e-02,8.546204600000000262e-01,-1.063661900000000049e+00,2.905343799999999810e-01,-2.443326299999999951e-01,3.217819999999999681e+01,-6.990991999999999962e+01,-7.692344000000000293e+00
1.728918033200000093e-01,-2.726182231000000566e-01,1.217903870800000066e+00,-6.027653135999999634e-01,-4.725471770199999866e-01,-9.180762464000000733e+00,-2.704892744444444344e-02,-2.139042566666666534e-01,4.163790322222221674e-01,5.133498376923077444e+01,2.927999899999999300e+01,4.350874399999999920e-01,1.262290000000000079e-01,-4.197289399999999671e-02,8.905074600000000284e-01,-1.212109099999999939e+00,7.227382700000000160e-01,-2.014873500000000095e-01,3.194684600000000074e+01,-6.980186000000000490e+01,-7.647292000000000201e+00
1.703310814000000284e-02,1.344773971919999977e-01,1.053312934200000051e+00,-9.481234074000000067e-01,-6.259037048000002379e-01,-9.294803837999999985e+00,-6.913611599999999746e-02,-1.963506688888888851e-01,4.184653855555555690e-01,5.121892484615385399e+01,2.928692207692308358e+01,3.141935200000000039e-01,1.452046499999999907e-01,-5.666385599999999856e-02,9.364760500000000043e-01,-1.433814499999999992e+00,1.079768800000000084e+00,3.785758499999999915e-02,3.167126700000000028e+01,-6.961034999999999684e+01,-7.503916300000000206e+00
1.780148291120000059e-01,-9.855584883999998769e-03,3.813828431999999879e-01,-1.039670350840000035e+00,-3.788645729000000295e-01,-1.026490414399999906e+01,-1.026070301111111083e-01,-1.813976233333333132e-01,4.153358688888888484e-01,5.169339564285714061e+01,2.928785614285715155e+01,2.278497700000000070e-01,1.252383999999999997e-01,-6.608215000000000616e-02,9.633447000000000537e-01,-1.652700800000000081e+00,1.449837100000000101e+00,2.294731100000000079e-01,3.136411299999999969e+01,-6.935338600000000042e+01,-7.357632599999999634e+00
1.944245351730769233e-01,-9.846822518461538498e-02,1.409043104615384512e-01,-1.188146086249999733e+00,-2.595064712500000925e-01,-1.080178258846153838e+01,-1.039326117777777669e-01,-1.596181788888889064e-01,4.188131077777776934e-01,5.197404750000000462e+01,2.929071335714286661e+01,1.919768799999999886e-01,1.323187600000000075e-01,-4.870652400000000104e-02,9.712180000000000257e-01,-1.905823499999999893e+00,1.781957699999999978e+00,1.606888800000000062e-01,3.098034900000000036e+01,-6.902790000000000248e+01,-7.279330299999999809e+00
8.794978631799998947e-02,-1.667937504860000086e-01,4.587887095719999503e-02,-1.264072984559999835e+00,-1.870584700999998740e-01,-1.085192332399999948e+01,-9.399075599999999475e-02,-1.456403255555555609e-01,4.261152955555555510e-01,5.147804628571427799e+01,2.929571385714286436e+01,1.776727999999999918e-01,1.471327099999999999e-01,-3.414216300000000315e-02,9.724293400000000309e-01,-2.221525000000000194e+00,2.047523299999999935e+00,1.561223599999999917e-04,3.057310000000000016e+01,-6.865319999999999823e+01,-7.242979000000000056e+00
4.956941035600000156e-02,-1.475626696600000065e-01,-1.859829766659999717e-02,-1.298882369040000206e+00,-8.407516305999994388e-02,-1.054510098800000151e+01,-8.007215666666665788e-02,-1.417395300000000302e-01,4.313311644444444148e-01,5.146405130769231562e+01,2.929307623076923761e+01,1.729190800000000028e-01,1.655322300000000024e-01,-3.120917299999999978e-02,9.704247000000000289e-01,-2.611971000000000043e+00,2.257325600000000154e+00,-1.122873650000000001e-01,3.009353000000000122e+01,-6.822051999999999339e+01,-7.183480999999999561e+00
4.917954158823525934e-03,-8.621168433529409481e-02,-7.736453609215686311e-02,-1.306285776156862921e+00,-1.084073389803922316e-01,-1.041337756274509907e+01,-6.628611650000000577e-02,-1.391715069999999999e-01,4.313659340000000064e-01,5.158562685714286289e+01,2.930000000000000426e+01,1.744112700000000071e-01,1.801677200000000034e-01,-2.865065799999999899e-02,9.676257400000000120e-01,-3.083188999999999957e+00,2.440410899999999828e+00,-1.774378699999999975e-01,2.950373599999999996e+01,-6.773823500000000308e+01,-7.150096399999999797e+00
-1.926889315192307772e-01,-6.692666405769229221e-02,-6.732037905769231445e-01,-1.526705493846153505e+00,-3.644674436192307798e-01,-1.051951791923076840e+01,-5.090938188888888272e-02,-1.492160566666666521e-01,4.327220666666666826e-01,5.150182721428571853e+01,2.930214285714285793e+01,1.879867199999999960e-01,1.897336099999999970e-01,-2.981457900000000077e-02,9.632098700000000235e-01,-3.554888500000000118e+00,2.628095899999999929e+00,-2.394996699999999978e-01,2.882358999999999938e+01,-6.722172500000000639e+01,-7.151796000000000042e+00
-5.662901937080001141e-02,-3.480989128367999452e-01,-1.369720620000000277e+00,-1.386650528770000168e+00,-5.653109222000000100e-01,-9.443923740000000677e+00,-6.502425444444443967e-03,-1.683949688888888852e-01,4.299402544444444474e-01,5.146030542857143075e+01,2.930000000000000426e+01,2.701229800000000125e-01,1.933963399999999999e-01,-3.440105999999999720e-02,9.425753000000000048e-01,-4.002694599999999880e+00,2.897264199999999956e+00,-2.838863999999999832e-01,2.808356900000000067e+01,-6.668416999999999462e+01,-7.161020999999999859e+00
1.679328308800000225e-02,6.639743283999999246e-02,-9.598281103999998232e-01,-1.344412608580000112e+00,-5.730165714999997384e-01,-9.608583083999999275e+00,6.474754166666667199e-02,-1.592931133333333471e-01,4.295925322222222120e-01,5.051020242857143927e+01,2.930428571428571516e+01,3.976317999999999797e-01,2.357147199999999887e-01,-2.006068000000000087e-02,8.865241999999999845e-01,-4.394104500000000080e+00,3.164290199999999942e+00,-8.497680999999999985e-02,2.724796900000000122e+01,-6.607251999999999725e+01,-7.105894000000000155e+00
-3.976595457800000677e-01,3.322551445999999964e-01,-2.872375993999999877e-01,-1.175623284000000046e+00,-9.803142999199999652e-01,-9.475441691999998639e+00,5.447429011111110803e-02,-1.605933822222222196e-01,4.313311544444444756e-01,5.047887207692307499e+01,2.930307692307692591e+01,4.683966299999999805e-01,2.168693999999999900e-01,7.500724999999999754e-03,8.564555999999999836e-01,-4.909766699999999595e+00,3.510084200000000099e+00,1.128222299999999956e-01,2.632404299999999964e+01,-6.540328999999999837e+01,-6.937802999999999720e+00
-4.619658696399999154e-01,1.059379461100000142e-01,-6.662270663000001425e-02,-1.155521867759999877e+00,-1.106301522599999920e+00,-1.077536154400000257e+01,4.287545755555555865e-02,-1.979760066666666762e-01,4.212471722222221882e-01,5.060589171428572541e+01,2.930999999999999872e+01,4.974594999999999989e-01,1.714950199999999980e-01,-1.447368299999999934e-02,8.502435699999999485e-01,-5.250968499999999928e+00,3.785449700000000028e+00,2.512875800000000104e-01,2.531312199999999990e+01,-6.467181399999999769e+01,-6.768379000000000367e+00
-2.997278740420000198e-01,-1.653026572660000124e-02,-3.168280138840000038e-01,-1.645078485199999774e+00,-1.367651337999999939e+00,-1.135098235399999744e+01,4.420103777777777826e-02,-2.269069066666666301e-01,4.073382166666666970e-01,5.059472792307693823e+01,2.930999999999999872e+01,5.082579999999999876e-01,1.450369400000000031e-01,-4.518986500000000267e-02,8.477004000000000206e-01,-5.445840999999999710e+00,4.155683999999999934e+00,7.752001000000000031e-02,2.423798599999999936e+01,-6.387416999999999945e+01,-6.638992299999999958e+00
-3.051052483653846070e-01,-1.176981895192307503e-01,-1.015218202884615284e+00,-1.453442138192307942e+00,-1.362370401923076679e+00,-1.075891070769230673e+01,7.966032355555557887e-02,-2.477111588888888938e-01,3.913429311111110698e-01,5.089220628571428051e+01,2.930999999999999872e+01,5.534050000000000358e-01,1.321231599999999895e-01,-6.944393999999999567e-02,8.194291000000000214e-01,-5.457320000000000171e+00,4.562072800000000150e+00,-1.871578499999999867e-01,2.310510000000000019e+01,-6.296345000000000169e+01,-6.567119599999999835e+00
-1.074546242240000116e-01,-4.593498241139999660e-02,-8.508291253999999970e-01,-1.063277048200000019e+00,-1.372422505860000141e+00,-1.047825455399999939e+01,1.356661111111111262e-01,-2.408847588888888835e-01,3.805634944444444279e-01,5.103294669230769642e+01,2.931230769230769084e+01,6.391438000000000397e-01,1.366814100000000032e-01,-8.330843999999999749e-02,7.522455000000000114e-01,-5.358086000000000126e+00,4.969115699999999691e+00,-3.016187000000000173e-01,2.202758199999999889e+01,-6.200909999999999656e+01,-6.587818999999999647e+00
-5.098019632999999801e-02,1.500437698279999954e-01,-2.914017117999999629e-01,-8.196574488000000214e-01,-1.534754613999999906e+00,-9.830318737999999001e+00,1.562126111111111493e-01,-2.278821077777777593e-01,3.770862477777777721e-01,5.082054453846154018e+01,2.930999999999999872e+01,6.944934000000000385e-01,1.390792899999999943e-01,-8.122216999999999631e-02,7.012409600000000243e-01,-5.243452500000000072e+00,5.458325999999999567e+00,-3.687519000000000213e-01,2.095838499999999982e+01,-6.096050000000000324e+01,-6.614869999999999806e+00
-2.318030007115384483e-01,6.424195332692307636e-02,-7.613185536730769642e-02,-9.892368284615383756e-01,-1.628480031115384641e+00,-1.003726786346153865e+01,1.562126100000000017e-01,-2.321079711111111443e-01,3.788248666666666487e-01,5.110113821428570446e+01,2.931071428571428328e+01,7.144555999999999685e-01,1.246922540000000024e-01,-7.242854999999999432e-02,6.846598999999999879e-01,-5.068781399999999771e+00,5.901533999999999835e+00,-3.170077199999999928e-01,1.987754199999999827e+01,-5.975112500000000182e+01,-6.622516000000000069e+00
-2.513555566800000363e-01,-4.874424206000000509e-02,-3.482192198000000349e-01,-1.036386412399999957e+00,-1.514934517280000170e+00,-9.893394836000000581e+00,1.595265644444444630e-01,-2.428351611111111419e-01,3.697840555555555464e-01,5.146596721428571897e+01,2.931142857142857139e+01,7.225017999999999718e-01,1.055882050000000044e-01,-8.333812999999999638e-02,6.781571499999999864e-01,-4.845447499999999685e+00,6.233301599999999887e+00,-3.291831599999999747e-01,1.887934299999999865e+01,-5.853524999999999778e+01,-6.666904999999999859e+00
-9.996062250800001603e-02,-3.440280695599999272e-01,-3.212291779999999486e-01,-9.352107865200000036e-01,-1.201578476879999968e+00,-8.377656582000000185e+00,1.939916666666666734e-01,-2.438103577777777919e-01,3.534410511111110709e-01,5.132888646153845968e+01,2.931769230769230816e+01,7.498044999999999849e-01,1.010487749999999935e-01,-1.059069559999999965e-01,6.452644499999999894e-01,-4.558224700000000240e+00,6.526211299999999937e+00,-2.348852899999999966e-01,1.793952399999999869e+01,-5.726730700000000240e+01,-6.752397499999999830e+00
-2.333455695576922839e-01,2.188529722307692160e-01,-1.024336483461538438e-01,-9.336402814615385459e-01,-1.207002017923076931e+00,-9.178446238461537732e+00,2.060213140000000109e-01,-2.450781160000000125e-01,3.471820280000000314e-01,5.149559857142857311e+01,2.931999999999999673e+01,7.657457600000000530e-01,1.121603999999999934e-01,-1.287456999999999907e-01,6.200628000000000251e-01,-4.259652599999999900e+00,6.861248500000000305e+00,1.098990600000000067e-01,1.702528399999999920e+01,-5.586981000000000108e+01,-6.755120299999999745e+00
-1.537305088274509846e-01,1.869674002152941217e-01,-3.417001855607842975e-02,-9.810802846666668575e-01,-1.046813614019019401e+00,-9.915721654901958004e+00,1.920032955555555643e-01,-2.545375433333333381e-01,3.478774799999999612e-01,5.146234333333334376e+01,2.931999999999999673e+01,7.768661399999999828e-01,7.908174399999999549e-02,-1.216055749999999935e-01,6.127292500000000031e-01,-3.912663999999999920e+00,7.189307999999999588e+00,2.385381500000000043e-01,1.616312999999999889e+01,-5.446997999999999962e+01,-6.732529000000000430e+00
-1.361313937879999880e-01,6.783198579999999249e-03,2.310196605440000342e-02,-1.064493073479999996e+00,-9.271118366000000721e-01,-9.739839579999999941e+00,1.867009711111110859e-01,-2.639644688888889146e-01,3.450956811111111078e-01,5.129336716666666263e+01,2.931999999999999673e+01,7.810304000000000135e-01,5.913929999999999881e-02,-1.205628140000000043e-01,6.098843000000000458e-01,-3.542484500000000036e+00,7.445220499999999575e+00,2.727586599999999861e-01,1.545427899999999966e+01,-5.300692000000000093e+01,-6.701270000000000060e+00
-7.767883830999999795e-02,-3.606415315940000171e-02,4.926202865999999847e-02,-1.134026436660000137e+00,-9.263133812799999589e-01,-9.720702322000001061e+00,1.863695755555555555e-01,-2.711159277777778209e-01,3.398798244444444228e-01,5.102178093333332498e+01,2.932199999999999562e+01,7.798002000000000544e-01,5.019714699999999752e-02,-1.287458800000000070e-01,6.105870599999999593e-01,-3.147101000000000148e+00,7.639364200000000160e+00,3.232609000000000177e-01,1.479385500000000064e+01,-5.150692000000000093e+01,-6.641185000000000116e+00
-7.458741501346152769e-02,-4.320362825961538561e-02,9.369241421153845506e-02,-1.255629780269230888e+00,-8.987988566153846115e-01,-1.003578822115384561e+01,1.863695755555555555e-01,-2.782673900000000033e-01,3.329253600000000590e-01,5.083314607692307163e+01,2.931999999999999673e+01,7.762873000000000134e-01,4.461039199999999871e-02,-1.372528199999999976e-01,6.136365000000000292e-01,-2.707841600000000071e+00,7.835620999999999725e+00,4.011637599999999804e-01,1.418689099999999925e+01,-4.990823999999999927e+01,-6.532640500000000294e+00
-3.748960111048001143e-02,1.832678791000003039e-03,1.041869820400000007e-01,-1.255888340000000269e+00,-8.581303289200001849e-01,-1.014858767399999984e+01,1.827573670000000039e-01,-2.851587960000000477e-01,3.309085559999999648e-01,5.082690350000000024e+01,2.931999999999999673e+01,7.698180000000000023e-01,4.229373499999999897e-02,-1.444289199999999884e-01,6.202676000000000300e-01,-2.244588999999999945e+00,8.052248999999999768e+00,4.362402300000000066e-01,1.369961200000000012e+01,-4.832740799999999837e+01,-6.411877600000000399e+00
-2.270746551000000363e-02,-4.938220726200000243e-02,8.707303253999999770e-02,-1.434890450679999985e+00,-8.635978004400000074e-01,-1.004008892200000069e+01,1.787474866666666773e-01,-2.896446999999999772e-01,3.301435644444444262e-01,5.080712907692307567e+01,2.931999999999999673e+01,7.636471400000000020e-01,3.895086999999999855e-02,-1.463843999999999979e-01,6.276126499999999941e-01,-1.763694400000000106e+00,8.267829000000000761e+00,4.436532000000000253e-01,1.331160449999999962e+01,-4.670641299999999774e+01,-6.284116000000000035e+00
-4.108184913653845777e-02,1.473476842692307727e-02,4.080151807692308091e-02,-1.457000517884615487e+00,-6.485510709615384117e-01,-9.910924278846152902e+00,1.777533011111110950e-01,-2.951708333333333822e-01,3.252754344444444556e-01,5.102998428571429912e+01,2.931785714285714306e+01,7.578372399999999676e-01,3.790369300000000219e-02,-1.538088999999999984e-01,6.329208600000000295e-01,-1.274410000000000043e+00,8.444912000000000418e+00,4.788823700000000017e-01,1.302045249999999932e+01,-4.496341000000000321e+01,-6.194844999999999935e+00
-1.379362441400000007e-02,-1.430960985919999678e-02,2.531141214100000175e-02,-1.560869934140000082e+00,-6.494275405000000667e-01,-1.023192196799999998e+01,1.755992299999999950e-01,-2.974462999999999968e-01,3.248842450000000159e-01,5.144413153846153364e+01,2.931769230769230816e+01,7.557872500000000215e-01,3.567269399999999785e-02,-1.537210800000000099e-01,6.355178000000000216e-01,-8.044284999999999908e-01,8.649682000000000315e+00,4.754658999999999969e-01,1.281415699999999980e+01,-4.326885999999999655e+01,-6.139470600000000111e+00
-7.896449691680000604e-02,-6.694162471799999792e-02,8.941934427599999152e-03,-1.576068435600000095e+00,-5.786573495600000339e-01,-9.977510106000000434e+00,1.777532999999999752e-01,-2.997217666666667224e-01,3.183209455555555678e-01,5.164413507692307093e+01,2.931384615384615344e+01,7.540232500000000337e-01,3.578553999999999763e-02,-1.577836099999999908e-01,6.366102999999999623e-01,-3.154615800000000192e-01,8.831507999999999470e+00,4.411220299999999983e-01,1.272772100000000073e+01,-4.153155000000000285e+01,-6.134134000000000420e+00
-4.311791388653845453e-02,-8.039839374807693229e-02,2.238458661538461625e-02,-1.624188445769230604e+00,-3.762910426730768920e-01,-9.909245167307691560e+00,1.800730688888888820e-01,-3.045977666666666028e-01,3.158868855555554966e-01,5.212625661538460520e+01,2.931692307692307864e+01,7.532773000000000385e-01,3.242172000000000109e-02,-1.666104999999999947e-01,6.354235999999999773e-01,1.676008400000000009e-01,9.018672000000000466e+00,4.123841799999999891e-01,1.271746349999999914e+01,-3.969301999999999708e+01,-6.189783600000000163e+00
-7.124085646000003109e-03,-2.016359001999998377e-03,1.202939107400000270e-02,-1.729637528380000067e+00,-3.177991372799999770e-01,-9.443206304000000273e+00,1.850439933333333231e-01,-3.088236266666666840e-01,3.106710299999999592e-01,5.164677726666666757e+01,2.931999999999999673e+01,7.497354000000000518e-01,3.650158600000000253e-02,-1.770650699999999911e-01,6.365629999999999900e-01,6.311563999999999508e-01,9.221379999999999910e+00,4.235927199999999782e-01,1.282178900000000077e+01,-3.787015999999999849e+01,-6.225649400000000000e+00
3.200189614615384648e-01,1.986166184730769058e-01,-4.370105554307693319e-02,-1.787540837980769348e+00,-4.679644676923078866e-02,-9.472110573076923501e+00,1.780846944444444413e-01,-2.971212333333333455e-01,3.235368077777777684e-01,5.191446453846155151e+01,2.932076923076922625e+01,7.504986000000000157e-01,3.742185600000000334e-02,-1.700769699999999940e-01,6.375150699999999615e-01,1.068570900000000101e+00,9.415124000000000493e+00,5.092556499999999486e-01,1.301548900000000053e+01,-3.592813000000000301e+01,-6.205529699999999593e+00
3.718907407200000570e-01,1.688515590733999927e-01,-2.180446065059999938e-01,-1.679801435200000137e+00,-3.294676859000000291e-01,-9.272908678000000293e+00,1.731137666666666686e-01,-2.733913966666666751e-01,3.457911311111111496e-01,5.188439707142856605e+01,2.932357142857142662e+01,7.544729999999999492e-01,5.364826000000000317e-02,-1.353918000000000066e-01,6.399698999999999804e-01,1.374181199999999992e+00,9.559433000000000291e+00,5.832280499999999979e-01,1.327447500000000069e+01,-3.403703699999999799e+01,-6.243470699999999596e+00
-2.832072063619999747e-01,9.283780364000002172e-02,-6.107867783999999522e-01,-1.755599686120000058e+00,-4.927244121800000709e-01,-9.021942695999999984e+00,1.833870188888888919e-01,-2.486863533333333320e-01,3.572660077777777832e-01,5.164941991666666610e+01,2.931999999999999673e+01,7.738009999999999611e-01,7.057101000000000346e-02,-9.700891400000000164e-02,6.219654000000000016e-01,1.557517500000000110e+00,9.661580000000000723e+00,6.504944599999999966e-01,1.356712199999999946e+01,-3.214198700000000031e+01,-6.230788699999999736e+00
-3.676798901153846000e-01,1.542347838807692217e-01,-6.129538746153847528e-01,-1.630647252115384305e+00,-4.475287380769230605e-01,-8.620796761538461084e+00,2.049277100000000129e-01,-2.490114211111111309e-01,3.447479522222222648e-01,5.142425614285713920e+01,2.932642857142856840e+01,8.150654999999999983e-01,4.381017999999999718e-02,-1.084457499999999935e-01,5.674403000000000086e-01,1.762216999999999922e+00,9.671443000000000012e+00,7.691272999999999582e-01,1.393125999999999998e+01,-3.015388000000000090e+01,-6.162721000000000338e+00
-3.444184935040000006e-01,2.625780221400000336e-01,-6.524908034000000967e-01,-1.682289241919999956e+00,-4.179994132000000029e-01,-9.640736440000001295e+00,2.208346755555555263e-01,-2.447855555555555895e-01,3.409229888888889448e-01,5.130957661538461423e+01,2.932230769230768885e+01,8.513908000000000031e-01,8.436969000000000760e-03,-1.120950599999999964e-01,5.123450999999999977e-01,1.995267899999999983e+00,9.627852000000000743e+00,9.878017300000000445e-01,1.431789299999999976e+01,-2.824426800000000171e+01,-6.042318999999999996e+00
-2.053968628799999752e-01,2.073187947718400093e-01,-7.141014415999999976e-01,-1.544298199000000205e+00,-6.419673216799999249e-01,-9.814309449999997881e+00,2.367416466666666386e-01,-2.308077044444444281e-01,3.346639833333333591e-01,5.067119514285713677e+01,2.932999999999999119e+01,8.858283000000000129e-01,-2.394815000000000138e-02,-1.068319100000000021e-01,4.509121200000000274e-01,2.294010000000000105e+00,9.445752000000000592e+00,1.040522799999999970e+00,1.476741999999999955e+01,-2.634912699999999930e+01,-5.906552300000000422e+00
-2.069413674423076777e-01,1.236098666384615186e-01,-7.955246028846153505e-01,-1.424492224615384606e+00,-6.012656217307693618e-01,-1.017215297499999949e+01,2.566253611111111166e-01,-2.025269355555555373e-01,3.332730788888889073e-01,5.018963961538462826e+01,2.932999999999999119e+01,9.186358000000000024e-01,-4.187972499999999959e-02,-1.004369799999999952e-01,3.798247000000000151e-01,2.636955700000000125e+00,9.181138999999999939e+00,1.043152499999999927e+00,1.530474399999999946e+01,-2.439306300000000149e+01,-5.691914999999999836e+00
-2.145450015260000065e-01,1.542489222199999732e-01,-8.681477489999999131e-01,-1.300278212999999905e+00,-6.830209903800000815e-01,-1.014530249999999967e+01,2.721594950000000290e-01,-1.712799325000000095e-01,3.393582375000000484e-01,4.977174661538462175e+01,2.933307692307691639e+01,9.465852000000000155e-01,-5.722852999999999968e-02,-9.969593599999999889e-02,3.012677000000000271e-01,2.963196500000000011e+00,8.862287000000000248e+00,1.010706399999999894e+00,1.587107199999999985e+01,-2.259469599999999900e+01,-5.463755599999999824e+00
-1.185225983199999916e-01,1.116764564180000030e-01,-7.352135094000000759e-01,-1.282526740100000007e+00,-4.874644968800000422e-01,-1.082123885200000046e+01,2.857881366666666922e-01,-1.349131384444444415e-01,3.370980377777777481e-01,4.939231314285713381e+01,2.933999999999999275e+01,9.693053999999999837e-01,-7.195053999999999339e-02,-9.621069599999999833e-02,2.145081799999999927e-01,3.266998500000000138e+00,8.453255000000000408e+00,1.019544699999999970e+00,1.652627599999999930e+01,-2.085830699999999993e+01,-5.198605999999999838e+00
6.678812194634614618e-02,1.816440616076922532e-01,-3.509694530769230658e-01,-1.072389806884615382e+00,-7.111450617307694122e-01,-1.224219917692307646e+01,2.867823200000000350e-01,-1.007811706666666696e-01,3.430093488888888986e-01,4.923068115384614885e+01,2.933999999999999275e+01,9.823168500000000192e-01,-7.295799999999999508e-02,-9.150452000000000585e-02,1.461429399999999990e-01,3.598121400000000136e+00,7.989544399999999769e+00,8.574831000000000536e-01,1.725545500000000132e+01,-1.913423299999999827e+01,-4.940312999999999732e+00
-8.153122296199999397e-02,-2.275956182199999900e-01,-1.324917825400000193e-01,-9.947911942000000618e-01,-6.306740713999999803e-01,-1.088121048000000002e+01,2.917532466666666879e-01,-8.810358400000001255e-02,3.398798277777778098e-01,4.910852461538461711e+01,2.933999999999999275e+01,9.876418000000000141e-01,-6.905081999999999887e-02,-8.067042000000000657e-02,1.152733640000000032e-01,3.853600699999999879e+00,7.515892499999999643e+00,4.573526399999999770e-01,1.801107999999999976e+01,-1.755805000000000149e+01,-4.764679400000000342e+00
7.456173439019607441e-02,-2.012412584607842780e-01,-1.160633419607843414e-02,-1.073055132313725402e+00,-6.477977243137255092e-01,-1.052749846274509871e+01,3.103113800000000255e-01,-8.517798666666667740e-02,3.252754266666666449e-01,4.905805885714285353e+01,2.934214242857142807e+01,9.859035000000000437e-01,-7.035795599999999927e-02,-1.087558899999999940e-01,1.059076040000000024e-01,4.139613999999999905e+00,7.074462999999999724e+00,3.448323300000000202e-01,1.885492999999999952e+01,-1.606900200000000112e+01,-4.631747700000000023e+00
1.389433234000000267e-02,-1.061171609679999878e-01,3.784555396000000710e-02,-1.117439998399999856e+00,-6.273360185199998718e-01,-1.021042587200000007e+01,3.202532222222222447e-01,-8.257745888888888552e-02,3.172777788888889172e-01,4.883704835714286219e+01,2.934856971428572692e+01,9.842123000000000399e-01,-6.052292499999999825e-02,-1.260504699999999978e-01,1.085105299999999939e-01,4.505984299999999720e+00,6.694495700000000049e+00,3.010441699999999998e-01,1.976539599999999908e+01,-1.468156300000000059e+01,-4.544886599999999888e+00
-2.852469127115384029e-01,2.654392832980768668e-01,-6.820891582692307775e-01,-1.407752869884615565e+00,-1.005356035634615397e+00,-1.109186309999999942e+01,3.190602050000000411e-01,-7.334557360000001913e-02,3.202682009999999746e-01,4.939306750000000790e+01,2.935428414285714993e+01,9.834165999999999741e-01,-6.061647500000000299e-02,-1.334570300000000043e-01,1.068027399999999932e-01,4.913774499999999712e+00,6.286846999999999852e+00,2.499073900000000070e-01,2.078425000000000011e+01,-1.331813400000000058e+01,-4.447983699999999985e+00
-2.123842600599998992e-02,9.683905123100002010e-02,-1.277231580000000033e+00,-1.361488240319999932e+00,-6.086899003580000800e-01,-1.046274072199999949e+01,3.086543988888889034e-01,-1.691405914444444811e-02,3.176255044444444287e-01,4.924409600000000609e+01,2.935692176923077668e+01,9.900174999999999947e-01,-8.555195999999999634e-02,-1.107037300000000002e-01,1.705829600000000057e-02,5.225681999999999938e+00,5.791385700000000192e+00,3.928005300000000227e-02,2.182553000000000054e+01,-1.210579500000000053e+01,-4.458223000000000269e+00
-1.504416019279999905e-01,1.461862017339999875e-01,-7.196478136000000747e-01,-9.656550263600000017e-01,-6.801453637999999025e-01,-1.012331363199999856e+01,2.993753422222222293e-01,5.427546933333333296e-02,3.134528177777777813e-01,4.920168792857142392e+01,2.935999900000000551e+01,9.849324999999999886e-01,-6.376848000000000238e-02,-1.190253299999999986e-01,-1.080496199999999990e-01,5.406628600000000340e+00,5.343830999999999776e+00,2.133825400000000094e-02,2.292611300000000085e+01,-1.098830700000000071e+01,-4.459836000000000134e+00
-1.159271320384615833e-01,5.636109794230768077e-01,-2.659119234615384131e-01,-8.369281767692308138e-01,-3.278860721153847302e-01,-1.038365729423076900e+01,2.668986088888888886e-01,5.037467288888888839e-02,3.405752777777777962e-01,4.918356914285714510e+01,2.935999900000000551e+01,9.767458999999999447e-01,-8.423943000000000403e-02,-9.457461999999999813e-02,-1.729942399999999936e-01,5.644413000000000125e+00,4.896943600000000174e+00,2.237696200000000024e-02,2.412850200000000100e+01,-9.900119999999999365e+00,-4.463227299999999786e+00
