w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,T,q0,q1,q2,q3,Vn,Ve,Vd,Pn,Pe,Pd
-6.148367475000000165e-02,2.318299758846154371e-02,1.542621490192307501e-02,-9.705076798653844428e-01,-1.033776505961538777e-01,-9.419648724999998279e+00,-1.676362860000000232e-01,-1.742467940000000035e-02,4.297736009999999496e-01,2.087379613333333594e+01,2.136999900000000352e+01,3.515620499999999853e-03,5.618424000000000335e-02,2.080499400000000026e-02,9.981974399999999914e-01,-5.008572599999999930e+00,1.318850899999999930e-02,-1.522222900000000101e-01,1.245503400000000056e+02,-5.640590300000000212e+01,-3.101140799999999942e+01
-2.996733204081629322e-03,2.198020691836734611e-02,1.306613031071428635e-02,-1.026890008102041119e+00,-2.284557608163264864e-01,-9.397884291836733794e+00,-1.704496899999999870e-01,-2.083860233333333090e-02,4.262347544444444747e-01,2.091848878571428827e+01,2.136999900000000352e+01,2.438036000000000196e-03,5.424379599999999690e-02,1.365607800000000031e-02,9.984313999999999689e-01,-5.035218200000000088e+00,-1.624450300000000041e-02,-9.935547399999999918e-02,1.235466799999999949e+02,-5.640544500000000028e+01,-3.106848000000000098e+01
-3.970207491800001320e-02,1.932072599800000595e-02,9.667401327320000043e-03,-9.690963055999999298e-01,-1.724783046059999714e-01,-9.426474877999998725e+00,-1.711693999999999716e-01,-2.244708540000000044e-02,4.263388370000000260e-01,2.104343257142857482e+01,2.137214207142857347e+01,8.656329999999999841e-04,5.273678500000000130e-02,1.359464699999999963e-02,9.985155999999999477e-01,-5.043776499999999885e+00,-3.051749800000000054e-02,-4.691901400000000194e-02,1.225389100000000013e+02,-5.640152400000000199e+01,-3.111137799999999842e+01
-3.698961039215685562e-03,1.258204967843137845e-02,1.764926280392156753e-03,-9.598186458431372525e-01,-1.096441321568627780e-01,-9.519125382352941145e+00,-1.724125344444444319e-01,-2.149512599999999982e-02,4.238061344444444822e-01,2.097402799999999701e+01,2.137199920000000120e+01,-1.095251300000000015e-04,5.090647999999999701e-02,1.293366599999999991e-02,9.986196999999999990e-01,-5.048577299999999823e+00,-1.004250299999999950e-02,8.043999000000000028e-04,1.214831899999999933e+02,-5.638107300000000066e+01,-3.115706300000000084e+01
3.479519633599999912e-02,1.130253376999999608e-02,1.001168086800000327e-03,-1.028995937300000163e+00,-1.437287874000000576e-01,-9.521730566000000451e+00,-1.729359620000000264e-01,-2.185621440000000068e-02,4.219673120000000388e-01,2.112981630769230890e+01,2.136999900000000352e+01,-1.749186899999999887e-04,5.060091199999999789e-02,1.047778499999999988e-02,9.986639999999999961e-01,-5.061794800000000372e+00,-1.231781199999999916e-02,4.092097699999999727e-02,1.204679260000000056e+02,-5.637100600000000128e+01,-3.117224099999999964e+01
-1.719708541836734161e-02,1.484650308571428337e-02,5.596112803265307009e-03,-1.012665352775510286e+00,-2.194021742857142632e-01,-9.534898857142856343e+00,-1.740482455555555363e-01,-1.952555499999999999e-02,4.255408655555555364e-01,2.097775250000000469e+01,2.137428514285714343e+01,-6.986318999999999949e-04,4.934796300000000163e-02,1.482513499999999970e-02,9.986713999999999869e-01,-5.056909600000000005e+00,-1.701149299999999906e-02,7.125260999999999401e-02,1.194635999999999996e+02,-5.636398299999999750e+01,-3.120232599999999934e+01
-3.006675244230770302e-02,-1.619818934230769433e-02,1.297453870000000488e-03,-1.028332176173076817e+00,-1.661134641538461465e-01,-9.603854276923076583e+00,-1.727396766666667027e-01,-2.083860199999999774e-02,4.245000255555554936e-01,2.110755326666666676e+01,2.137599960000000010e+01,-1.343173299999999909e-03,4.912304499999999713e-02,1.534505499999999981e-02,9.986740400000000406e-01,-5.051412000000000013e+00,-3.247083399999999703e-02,9.460708499999999355e-02,1.184019200000000041e+02,-5.637033000000000271e+01,-3.121593899999999877e+01
-1.596732906122448267e-02,8.404292746938775427e-03,-1.457516740816326532e-03,-1.022160995714285647e+00,-2.778462687755106977e-02,-9.578662520408164127e+00,-1.733939611111111057e-01,-2.083860233333333090e-02,4.276225411111110875e-01,2.109749869230769548e+01,2.137076830769230895e+01,-1.376726399999999911e-03,4.962388799999999794e-02,1.244811799999999934e-02,9.986895000000000078e-01,-5.056117500000000042e+00,-2.622589300000000012e-02,1.057078300000000026e-01,1.173844399999999979e+02,-5.637100999999999829e+01,-3.123189700000000002e+01
1.940300943000000319e-02,-9.402568698000001585e-03,-1.196556713799999455e-03,-1.053506576859999821e+00,-1.455984763999998988e-01,-9.692907436000000487e+00,-1.732303879999999852e-01,-2.126534279999999985e-02,4.250898300000000019e-01,2.116856557142856943e+01,2.137142771428571564e+01,-1.005921400000000035e-03,4.876306999999999864e-02,1.033178600000000079e-02,9.987564700000000073e-01,-5.055221999999999660e+00,-1.404289400000000021e-02,1.266389199999999882e-01,1.163703299999999956e+02,-5.636619999999999919e+01,-3.123729099999999903e+01
-5.681485936538459638e-03,-3.952191394230770288e-03,3.107075053846163363e-04,-1.054353747403846020e+00,-1.664739233557692433e-01,-9.506712288461539373e+00,-1.730668188888888903e-01,-2.313643488888888697e-02,4.248469711111111380e-01,2.095397142857142825e+01,2.136999900000000352e+01,-1.416481999999999941e-03,5.091344999999999898e-02,1.117530400000000049e-02,9.986395000000000133e-01,-5.049518599999999857e+00,-2.793978000000000086e-02,1.225632950000000027e-01,1.153181000000000012e+02,-5.636614999999999753e+01,-3.125587499999999963e+01
-1.327312895800000087e-02,3.217188211999999319e-03,1.224136367400000848e-03,-1.014952985080000092e+00,-1.990837882000000281e-01,-9.593805402000000981e+00,-1.727396766666666750e-01,-2.247991222222221752e-02,4.227652933333332919e-01,2.120034576923077196e+01,2.136999900000000352e+01,-1.290456900000000028e-03,5.110046299999999875e-02,1.196162400000000056e-02,9.986210500000000101e-01,-5.042352700000000354e+00,-2.109583099999999892e-02,1.448071599999999903e-01,1.143122400000000027e+02,-5.636491000000000184e+01,-3.125215299999999985e+01
-1.773597857142847605e-03,-3.426110012244900846e-03,3.372240530612244987e-03,-1.046706455061224617e+00,-2.033333532653060494e-01,-9.605389055102040885e+00,-1.717582544444444526e-01,-2.215164933333333211e-02,4.241530866666666788e-01,2.099058633333333646e+01,2.137599960000000010e+01,-1.718747399999999989e-03,5.121509400000000267e-02,1.316876800000000083e-02,9.985994000000000259e-01,-5.031239499999999865e+00,-6.422739499999999963e-03,1.656428100000000014e-01,1.132968199999999968e+02,-5.635442700000000116e+01,-3.125334700000000154e+01
-3.066670196153848445e-03,8.474953065384618206e-03,-2.397942186538461456e-03,-1.040424968076923085e+00,-1.562195911538461768e-01,-9.676227501923076346e+00,-1.729359599999999719e-01,-2.244708569999999750e-02,4.238408330000000279e-01,2.091244928571428474e+01,2.137785692857142550e+01,-1.868371900000000054e-03,5.153146000000000115e-02,1.281330600000000000e-02,9.985874999999999613e-01,-5.048066600000000292e+00,-9.973422999999999056e-04,1.684435900000000041e-01,1.122454199999999958e+02,-5.634908999999999679e+01,-3.123772800000000061e+01
-1.260089399999992374e-03,-8.894579926000002051e-03,-5.494905819999998907e-03,-1.093640375719999946e+00,-1.771638091199999598e-01,-9.731987049999998973e+00,-1.727396788888889145e-01,-2.018207866666666545e-02,4.255408588888889287e-01,2.094444738461538691e+01,2.137999999999999901e+01,-1.654457000000000020e-03,5.033410299999999810e-02,1.336490000000000074e-02,9.986416700000000368e-01,-5.019347699999999968e+00,4.852767000000000018e-03,1.719140999999999864e-01,1.112549060000000054e+02,-5.634629999999999939e+01,-3.120822000000000074e+01
-1.736179534000000663e-02,-7.838881320000007195e-04,-7.423143967000001009e-03,-1.025482189599999927e+00,-1.024312891999999975e-01,-9.749445665999999733e+00,-1.714638259999999581e-01,-2.126534249999999932e-02,4.263388419999999956e-01,2.109575066666667098e+01,2.137799979999999778e+01,-9.165001999999999567e-04,5.180264600000000080e-02,1.305706899999999927e-02,9.985716300000000434e-01,-5.025695999999999941e+00,-1.988901500000000121e-03,1.639580700000000113e-01,1.102484800000000007e+02,-5.634407000000000210e+01,-3.119643800000000056e+01
-1.912443676923076749e-02,-8.675639692307692691e-03,-3.578206125961538083e-03,-1.143356827596153868e+00,-1.720630400000000282e-01,-9.840073509615384850e+00,-1.724125388888889110e-01,-2.346469699999999617e-02,4.231122355555554937e-01,2.090055871428571521e+01,2.138142857142856812e+01,-8.885399399999999691e-05,5.137641999999999903e-02,1.098128599999999983e-02,9.986190000000000344e-01,-5.027046999999999599e+00,-3.831416399999999951e-03,1.421936799999999890e-01,1.091992649999999969e+02,-5.634461199999999792e+01,-3.120063400000000087e+01
2.249451628000000494e-02,-2.685097170799999669e-02,2.313108803999999307e-03,-1.094499177799999945e+00,-1.638483163999999714e-01,-9.668376278000000212e+00,-1.705805459999999718e-01,-2.362882829999999809e-02,4.247775800000000435e-01,2.079920714285714567e+01,2.138285714285714079e+01,-6.514023000000000567e-05,5.345966299999999755e-02,9.477498000000000866e-03,9.985251000000000543e-01,-5.014181999999999917e+00,-4.308585000000000192e-03,1.182647500000000018e-01,1.081935959999999994e+02,-5.634389000000000181e+01,-3.117510199999999898e+01
-1.326544904423076349e-02,7.895934488461538864e-03,4.304864523846154215e-03,-1.135571533653846110e+00,-1.382265832692306518e-01,-9.677487619230770832e+00,-1.705805459999999996e-01,-2.421969939999999918e-02,4.254020790000000440e-01,2.102951640000000211e+01,2.138466666666666072e+01,-2.250314100000000092e-04,5.545744300000000210e-02,1.115936799999999937e-02,9.983986999999999723e-01,-5.010898000000000074e+00,-1.296748699999999976e-02,1.264126399999999928e-01,1.071570739999999944e+02,-5.634940300000000235e+01,-3.116686599999999885e+01
-5.125428125000048305e-04,2.863197947916667086e-03,-2.841362566666666336e-03,-1.065992654008333318e+00,-1.894475747916666286e-01,-9.655835320833332958e+00,-1.701225499999999835e-01,-2.477774477777777706e-02,4.227652855555555367e-01,2.082317664285714542e+01,2.138571428571428257e+01,-8.454575000000000414e-04,5.480070799999999659e-02,1.178225400000000068e-02,9.984275000000000233e-01,-4.998382999999999576e+00,1.065444800000000082e-03,1.106173000000000017e-01,1.061630799999999937e+02,-5.633319000000000187e+01,-3.117305999999999955e+01
-1.412277205999999674e-02,-8.289060640000001784e-03,-1.606180261999999841e-03,-1.148083858389999934e+00,-2.095615590000000361e-01,-9.732681960000000743e+00,-1.694682699999999764e-01,-2.346469722222221943e-02,4.262347544444444192e-01,2.088001561538461814e+01,2.138307692307692065e+01,-7.759829999999999462e-04,5.528765000000000068e-02,1.289089700000000012e-02,9.983870000000000244e-01,-5.000542600000000171e+00,1.420506600000000057e-02,1.105281000000000041e-01,1.051577000000000055e+02,-5.632338699999999676e+01,-3.116666599999999931e+01
-1.308257591346153985e-02,3.865556586538462791e-03,-4.151197227500000309e-03,-1.062747328461538521e+00,-1.110000992115384305e-01,-9.667724730769229780e+00,-1.701225499999999835e-01,-2.215164999999999842e-02,4.262347555555555667e-01,2.072371246666666522e+01,2.138599999999999213e+01,-5.040089599999999755e-04,5.526232699999999998e-02,1.369541399999999950e-02,9.983777999999999819e-01,-5.002841499999999719e+00,1.939584899999999973e-02,9.909716999999999831e-02,1.041187000000000040e+02,-5.632292000000000343e+01,-3.114626900000000020e+01
1.636945317999999316e-02,3.750178781200000366e-03,1.285112475999999546e-03,-1.118507814220000007e+00,-1.388362063400000457e-01,-9.754885840000000030e+00,-1.699916939999999987e-01,-2.156077829999999973e-02,4.257143359999999710e-01,2.081109757142857575e+01,2.138357142857142534e+01,-6.165111000000000408e-05,5.504344800000000176e-02,1.182047500000000043e-02,9.984140000000000237e-01,-5.007924599999999948e+00,2.639715700000000095e-02,1.092410999999999938e-01,1.031201499999999953e+02,-5.631630299999999778e+01,-3.113007500000000149e+01
-1.011086183673469245e-02,-3.763619293877553101e-03,-9.873742465306121346e-03,-1.171287216734694159e+00,-1.426104407142856356e-01,-9.719236038775509456e+00,-1.707768322222222024e-01,-2.247991133333333141e-02,4.265817066666666713e-01,2.082317678571428488e+01,2.138999999999999346e+01,-4.410387500000000267e-04,5.435034300000000235e-02,1.201254099999999984e-02,9.984495599999999582e-01,-5.008705599999999869e+00,1.515947750000000080e-02,1.105039099999999969e-01,1.021149900000000059e+02,-5.630669400000000024e+01,-3.110610199999999992e+01
-1.197395720576923533e-02,1.974154526923077753e-03,-6.744071914653844771e-03,-1.133897644557692042e+00,-1.930026331923075655e-01,-9.843562586538462611e+00,-1.694028419999999979e-01,-2.510600710000000096e-02,4.260265910000000100e-01,2.047759864285714571e+01,2.138999999999999346e+01,7.488953999999999923e-04,5.548346400000000317e-02,1.195972499999999918e-02,9.983876999999999891e-01,-4.991738999999999926e+00,-1.365897600000000019e-04,9.546572999999999865e-02,1.010859300000000047e+02,-5.629788599999999832e+01,-3.107736999999999838e+01
-2.455879228000000525e-02,-1.711751769400000553e-02,-1.291143619600000451e-03,-1.135617306179999897e+00,-8.322225999999996460e-02,-9.807372062000002444e+00,-1.688139899999999971e-01,-2.379295933333333210e-02,4.276225411111110875e-01,2.073975492857142555e+01,2.138999999999999346e+01,1.395318700000000014e-03,5.491098400000000296e-02,1.319222150000000024e-02,9.984031300000000275e-01,-4.993676699999999968e+00,1.302905499999999946e-02,6.628501000000000531e-02,1.000831600000000066e+02,-5.629460000000000264e+01,-3.104897000000000062e+01
-1.092406000000004746e-03,-4.477949025999996592e-03,-1.100332061939999877e-02,-1.162346598120000074e+00,-1.790930845199999732e-01,-9.832756985999999699e+00,-1.684868499999999936e-01,-2.543426877777777567e-02,4.245000377777777278e-01,2.040021635714285608e+01,2.138999999999999346e+01,1.595619599999999931e-03,5.645279999999999743e-02,1.012270600000000041e-02,9.983526499999999526e-01,-4.996845999999999677e+00,7.439918000000000226e-03,7.055975999999999915e-02,9.908535000000000537e+01,-5.629082499999999811e+01,-3.102206199999999825e+01
2.062786200961538516e-02,1.085830392115384561e-02,-9.236315433653847357e-03,-1.055023735192307521e+00,-2.447544912692307117e-01,-9.808230444230769507e+00,-1.676362860000000232e-01,-2.717405680000000226e-02,4.225918209999999786e-01,2.046793553333333193e+01,2.139333333333332732e+01,2.977304000000000062e-03,5.755793299999999862e-02,1.127048500000000023e-02,9.982741000000000531e-01,-4.995325000000000237e+00,9.168990000000000126e-03,4.931278000000000050e-02,9.805589000000000510e+01,-5.629360599999999692e+01,-3.097741299999999853e+01
-1.941947920060000526e-02,2.094691404800000378e-02,-1.554668251400000319e-02,-1.020880563399999996e+00,-2.955167309999999770e-01,-9.844301493999999764e+00,-1.697954099999999800e-01,-2.444948277777777776e-02,4.251939088888889162e-01,2.038813714285713985e+01,2.139285714285713880e+01,3.520604699999999899e-03,5.553373300000000179e-02,1.478531899999999989e-02,9.983412000000000397e-01,-5.008012299999999861e+00,2.623465000000000172e-02,3.666689000000000059e-02,9.704219999999999402e+01,-5.629139700000000346e+01,-3.095051799999999886e+01
2.788331544081632321e-02,3.248972218367347092e-02,-8.811921648979592625e-03,-1.107378518163265158e+00,-2.440137091836734606e-01,-9.851504300000000214e+00,-1.708749719999999583e-01,-2.392426360000000224e-02,4.241530830000000418e-01,2.021525392857142833e+01,2.139214285714285069e+01,5.302990999999999955e-03,5.425011400000000206e-02,1.407075300000000008e-02,9.984142000000000294e-01,-5.015965999999999703e+00,5.452647399999999839e-02,1.073808199999999949e-02,9.604238999999999749e+01,-5.628864300000000043e+01,-3.092433700000000130e+01
1.278614304807692940e-02,1.137173120000000044e-02,3.713134240384615304e-03,-9.467016672692305512e-01,-2.981142781730768965e-01,-9.949859942307693217e+00,-1.724125388888889110e-01,-2.215164966666666527e-02,4.224183522222222376e-01,2.059650342857142746e+01,2.139642857142856869e+01,5.879918599999999808e-03,5.030989000000000294e-02,1.554007599999999989e-02,9.985955399999999482e-01,-5.035249699999999606e+00,6.620575500000000502e-02,6.183436999999999961e-03,9.499689499999999498e+01,-5.627990700000000146e+01,-3.088215999999999894e+01
-1.860037852083333901e-02,-7.413959541666666729e-03,1.187738403000000026e-02,-1.163184026583333308e+00,-2.191120602916666604e-01,-9.899469068749999323e+00,-1.732303920000000108e-01,-2.185621379999999614e-02,4.244653259999999761e-01,2.039398850000000252e+01,2.139642857142856869e+01,5.318920000000000418e-03,5.060439600000000288e-02,1.662659299999999854e-02,9.985661999999999594e-01,-5.034146299999999741e+00,5.336547299999999661e-02,-5.379397400000000135e-02,9.399201999999999657e+01,-5.627129699999999701e+01,-3.089310000000000045e+01
-1.564963437999999582e-02,-2.613680045999998685e-03,-3.451265860000000268e-03,-9.956131159000000119e-01,-2.223385223000000077e-01,-9.805751510000000337e+00,-1.717582522222222130e-01,-2.182338833333333575e-02,4.251939200000000030e-01,2.037058471428571593e+01,2.139642857142856869e+01,4.307606000000000282e-03,5.046303600000000278e-02,1.512206699999999945e-02,9.986021999999999954e-01,-5.040136000000000394e+00,5.007653299999999946e-02,-6.665783000000000125e-02,9.298552999999999713e+01,-5.626421700000000214e+01,-3.088089599999999990e+01
-1.723042767307691667e-02,2.250136573076923392e-03,-4.185692294230767760e-03,-1.028313659615384568e+00,-2.837545814038462400e-01,-9.850213384615384982e+00,-1.726415339999999854e-01,-2.303795670000000073e-02,4.241530919999999538e-01,2.045718979999999476e+01,2.139799999999999258e+01,4.711458499999999702e-03,5.111228699999999930e-02,1.487440800000000042e-02,9.985711000000000448e-01,-5.042830000000000368e+00,3.187092999999999871e-02,-8.103771499999999628e-02,9.193461000000000638e+01,-5.625590499999999849e+01,-3.089719600000000099e+01
1.155836359999990251e-03,-3.226883478000000527e-03,-2.222561569200000569e-03,-1.012629106799999956e+00,-2.558636323999998741e-01,-9.702855562000001655e+00,-1.720853944444444561e-01,-2.215164966666666874e-02,4.248469711111110825e-01,2.030471535714285736e+01,2.139999999999999858e+01,5.086780499999999684e-03,5.054210499999999689e-02,1.623014199999999949e-02,9.985770999999999953e-01,-5.041281699999999866e+00,4.242993500000000195e-02,-9.599692999999999421e-02,9.092942999999999643e+01,-5.624842999999999904e+01,-3.090285700000000091e+01
4.247896142857142919e-03,1.338264578775510104e-02,8.838013474693878421e-03,-1.083798150612244937e+00,-2.219189020408163238e-01,-9.791937073469387798e+00,-1.720853922222222165e-01,-2.313643522222222360e-02,4.245000322222222122e-01,2.056687178571428731e+01,2.140285714285714747e+01,5.328725000000000302e-03,5.174903200000000036e-02,1.559425499999999958e-02,9.985241999999999729e-01,-5.029055600000000403e+00,5.118381000000000319e-02,-1.039954899999999960e-01,8.992258999999999958e+01,-5.623225999999999658e+01,-3.090232999999999919e+01
2.593567555769229344e-02,2.006309615384275219e-05,1.918865752769230784e-02,-1.051845057750000034e+00,-3.082048896153847251e-01,-9.774461584615384169e+00,-1.738192440000000116e-01,-1.860642170000000040e-02,4.257143300000000297e-01,2.062009592857142692e+01,2.140357142857142136e+01,3.964285399999999820e-03,4.878709500000000254e-02,1.862405799999999889e-02,9.986277000000000070e-01,-5.029731800000000419e+00,6.718862000000000445e-02,-1.090380100000000047e-01,8.888827499999999304e+01,-5.621519500000000136e+01,-3.092535799999999924e+01
-1.131586445714285669e-02,-5.659263467755101112e-02,2.764922307551020281e-02,-1.143001712448979523e+00,-1.992393175918368287e-01,-9.870735520408164376e+00,-1.714311166666666608e-01,-1.722772244444444392e-02,4.258878044444444622e-01,2.075145671428571958e+01,2.139999999999999858e+01,1.503488899999999963e-03,5.020015700000000219e-02,2.123695000000000097e-02,9.985122699999999796e-01,-5.011315999999999882e+00,6.881518000000000357e-02,-1.243217660000000002e-01,8.788665000000000305e+01,-5.620010800000000017e+01,-3.095514299999999963e+01
-2.779887733999999999e-02,-2.306170033999999439e-02,1.974152878000000333e-02,-1.082418688700000020e+00,-2.685138530000000245e-01,-9.302568093999999732e+00,-1.688139899999999693e-01,-1.821250766666666909e-02,4.286633799999999828e-01,2.057328842857142703e+01,2.139999999999999858e+01,-1.051174399999999908e-03,5.624350999999999656e-02,1.970409600000000080e-02,9.982221999999999484e-01,-5.002857699999999852e+00,4.298039000000000026e-02,-1.542521000000000031e-01,8.688669600000000059e+01,-5.618332000000000193e+01,-3.101303300000000007e+01
-6.010092549019609154e-03,1.796693162156862492e-02,1.597130292156864013e-03,-1.161646569098039317e+00,-2.583343814705881814e-01,-9.461352992156863095e+00,-1.673418580000000100e-01,-1.860642209999999880e-02,4.297735980000000344e-01,2.021761993333333152e+01,2.140200000000000102e+01,-2.252585499999999828e-03,5.729706999999999856e-02,1.740785300000000091e-02,9.982029000000000041e-01,-5.001903500000000058e+00,4.602509400000000250e-02,-6.466154999999999820e-02,8.585213000000000250e+01,-5.616975399999999752e+01,-3.101225499999999968e+01
6.108500013999999291e-03,1.842708185999999970e-02,7.366135919999996975e-04,-1.109240353119999911e+00,-2.422369165999999907e-01,-9.771573550000001163e+00,-1.694028419999999702e-01,-1.890185760000000215e-02,4.275878449999999664e-01,2.040606757142857219e+01,2.140428571428572013e+01,-2.628486599999999961e-03,5.512952000000000130e-02,1.617069499999999882e-02,9.983448400000000111e-01,-5.001562599999999748e+00,3.609433399999999875e-02,2.576550999999999841e-03,8.486700399999999433e+01,-5.616998300000000199e+01,-3.096261600000000058e+01
-1.616435390196077973e-02,-3.314830652941176767e-03,-4.401475227450979237e-03,-1.023060115862745034e+00,-2.428699312941176303e-01,-9.853019972549018846e+00,-1.701225499999999835e-01,-1.788424600000000295e-02,4.269286555555555362e-01,2.049612013333333138e+01,2.140599999999999525e+01,-2.742378000000000177e-03,5.418019400000000096e-02,1.809699799999999956e-02,9.983634399999999909e-01,-4.999676700000000196e+00,2.745154899999999870e-02,-1.619839699999999893e-03,8.382503499999999974e+01,-5.615766500000000150e+01,-3.094548199999999838e+01
-1.702866099999999962e-03,-4.187364777999999337e-03,-5.276678098000000400e-03,-1.092265207540000116e+00,-2.698212035999999481e-01,-9.917364003999999511e+00,-1.694028440000000246e-01,-1.978816500000000339e-02,4.266510900000000106e-01,2.044362607692307421e+01,2.140538461538461945e+01,-1.803334800000000026e-03,5.431727299999999925e-02,1.572954000000000019e-02,9.983982000000000134e-01,-5.000222700000000131e+00,2.540101999999999985e-02,-5.330475800000000070e-02,8.282358000000000686e+01,-5.615303999999999718e+01,-3.094577200000000161e+01
-1.396406211538461090e-02,-5.049897999038461573e-03,-1.148841214038461532e-02,-1.123472438384615080e+00,-2.123144940961539107e-01,-9.705174978846153877e+00,-1.675054300000000107e-01,-2.051034066666666475e-02,4.279694788888888657e-01,2.041808346666666552e+01,2.140533333333332777e+01,-1.739037699999999940e-03,5.572894600000000143e-02,1.751855399999999868e-02,9.982906999999999753e-01,-4.990603000000000122e+00,1.030368100000000030e-02,-7.107789000000000468e-02,8.179161999999999466e+01,-5.616038999999999959e+01,-3.094968400000000130e+01
-4.095697442199999760e-02,1.076848744400000189e-02,-1.346303045819999961e-02,-1.124291899300000175e+00,-2.773750622000001331e-01,-1.016485866000000016e+01,-1.704496944444444384e-01,-2.215164966666666874e-02,4.255408600000000208e-01,2.081109749999999892e+01,2.139999999999999858e+01,-1.706821800000000024e-04,5.448307499999999887e-02,1.637538499999999925e-02,9.983805000000000041e-01,-5.001744000000000412e+00,-4.905160999999999896e-03,-8.233530000000000015e-02,8.079623999999999739e+01,-5.616778999999999655e+01,-3.095785000000000053e+01
3.683927395918367570e-02,-8.474638353061223969e-03,-5.483299489796019868e-05,-1.126389642857142714e+00,-4.494510879591836483e-01,-9.603371012244897642e+00,-1.681597100000000178e-01,-2.313643522222222013e-02,4.238061322222221872e-01,2.070663869230769194e+01,2.139999999999999858e+01,1.299348899999999956e-03,5.556404599999999888e-02,1.443994499999999917e-02,9.983499000000000123e-01,-4.999005300000000318e+00,6.906367400000000198e-03,-1.512961999999999918e-01,7.980913999999999930e+01,-5.616974600000000351e+01,-3.100890499999999861e+01
-7.243438819230767906e-03,-3.749364878846150623e-03,2.206028836923076483e-02,-1.135089401288461808e+00,-2.858872734615385269e-01,-9.692272788461538724e+00,-1.685195640000000106e-01,-2.096990699999999944e-02,4.247775850000000131e-01,2.087054985714285849e+01,2.139999999999999858e+01,4.645257699999999880e-04,5.618721200000000027e-02,1.720460700000000023e-02,9.982718999999999898e-01,-4.995974499999999985e+00,3.762968299999999711e-02,-1.452337800000000068e-01,7.878342000000000667e+01,-5.616150700000000029e+01,-3.105986199999999897e+01
-1.007233614285713355e-02,-8.887467546938775109e-02,2.221388449795918402e-02,-1.185132864897959326e+00,-3.774758302857142422e-01,-9.271314373469387249e+00,-1.655425833333333541e-01,-1.919729333333333385e-02,4.300511599999999324e-01,2.071578507142857006e+01,2.140142857142857480e+01,-2.140774199999999870e-03,5.675925300000000256e-02,1.720944199999999841e-02,9.982372999999999941e-01,-4.997802000000000078e+00,4.958072699999999805e-02,-1.345689999999999942e-01,7.778575999999999624e+01,-5.615070999999999657e+01,-3.111358600000000152e+01
1.094903167800000132e-02,8.172907359999995180e-03,1.003008360399999972e-02,-1.233776551599999882e+00,-2.390570269600001962e-01,-9.360399953999998246e+00,-1.608644679999999827e-01,-1.949272889999999897e-02,4.313348580000000432e-01,2.045381800000000183e+01,2.140357142857142847e+01,-3.801143500000000054e-03,6.606201999999999908e-02,1.646912799999999955e-02,9.976724000000000148e-01,-4.977833999999999648e+00,3.344401000000000318e-02,-4.539781999999999845e-02,7.680003999999999564e+01,-5.614288299999999765e+01,-3.112539699999999954e+01
1.402329335961537658e-02,2.078100913461538440e-02,4.786535761538466909e-04,-1.247493686461538465e+00,-2.779969464423077685e-01,-9.513617492307693269e+00,-1.616168900000000130e-01,-1.821250733333333247e-02,4.307450477777777786e-01,2.040134893333333466e+01,2.141000000000000725e+01,-5.032446200000000383e-03,6.405444000000000415e-02,1.762071600000000154e-02,9.977781999999999485e-01,-4.976968300000000234e+00,5.591907699999999759e-02,2.376606900000000078e-02,7.577240999999999360e+01,-5.612456999999999852e+01,-3.109043300000000087e+01
-1.467196093265305500e-02,1.212627391428570608e-02,-1.048793616428571329e-02,-1.339989814387755107e+00,-3.012066888367347373e-01,-9.706202191836734272e+00,-1.626310299999999820e-01,-1.860642149999999773e-02,4.297736010000000606e-01,2.015561328571428490e+01,2.141428571428572170e+01,-4.893726699999999957e-03,6.222380699999999903e-02,1.997432099999999974e-02,9.978503600000000473e-01,-4.976840499999999778e+00,4.372225700000000048e-02,6.234727400000000114e-02,7.477218999999999482e+01,-5.611291500000000099e+01,-3.103929700000000125e+01
-9.328292760000004083e-03,1.660944178119999962e-02,-1.089811668320000287e-02,-1.265977300880000156e+00,-3.749203326000000169e-01,-1.013278676400000045e+01,-1.655425833333333263e-01,-1.952555488888889010e-02,4.290103244444443686e-01,2.046551985714285848e+01,2.141000000000000369e+01,-3.870465799999999856e-03,5.970678000000000096e-02,2.034760500000000125e-02,9.980010400000000059e-01,-4.966573000000000349e+00,4.347613499999999909e-02,7.162190999999999697e-02,7.378404999999999347e+01,-5.610532400000000308e+01,-3.097327200000000147e+01
5.424041219999992287e-03,2.943468055999999208e-03,9.776306214599999461e-03,-1.197416503337999760e+00,-2.405523830600000690e-01,-1.010602950000000000e+01,-1.658697255555555694e-01,-1.788424588888888611e-02,4.300511599999999324e-01,2.057838469230769718e+01,2.140538461538461945e+01,-3.116773000000000200e-03,5.864783700000000127e-02,2.032412000000000107e-02,9.980670000000000375e-01,-4.961141600000000373e+00,6.690213000000000410e-02,-1.858640300000000134e-02,7.279681399999999769e+01,-5.608658199999999994e+01,-3.096063600000000093e+01
