timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
387677692,1532704017999654,325154177,-1169561626,51840,17736,0.38200003,0.041852295,0.97900003,1.187,0.57,0.79999995,87,6,7.9140005,-7.8970003,0.51000005,0.109000005,3.06435,0,nan,3,1,21
387871674,1532704018199653,325154037,-1169561621,51861,17757,0.37500003,0.044261374,0.984,1.1960001,0.57,0.79999995,87,6,7.635,-7.635,-0.016,0.083000004,3.1060472,0,nan,3,1,21
388074224,1532704018399653,325153903,-1169561627,51860,17756,0.35300002,0.042368215,0.98700005,1.2030001,0.57,0.79999995,87,6,7.3490005,-7.334,-0.46300003,0.012,3.162037,0,nan,3,1,21
388274044,1532704018599653,325153772,-1169561639,51940,17836,0.337,0.033368774,0.98200005,1.192,0.57,0.79999995,87,11,7.1210003,-7.0650005,-0.88900006,0.067,3.2314591,0,nan,3,1,21
388474201,1532704018799653,325153646,-1169561658,52045,17941,0.33200002,0.03343527,0.97700006,1.182,0.57,0.79999995,87,11,6.8230004,-6.6940002,-1.319,-0.1,3.2912233,0,nan,3,1,21
388665673,1532704018999654,325153530,-1169561691,52087,17983,0.337,0.032328557,0.9710001,1.1730001,0.57,0.79999995,87,11,6.5600004,-6.3810005,-1.5230001,0.052,3.3408163,0,nan,3,1,21
388879674,1532704019199653,325153420,-1169561728,52086,17981,0.333,0.032647256,0.96500003,1.164,0.57,0.79999995,87,11,6.2430005,-5.9870005,-1.7700001,-0.127,3.3906655,0,nan,3,1,21
389076672,1532704019399653,325153315,-1169561765,52173,18069,0.28100002,0.029734649,0.95800006,1.153,0.57,0.79999995,87,11,5.952,-5.597,-2.023,-0.105000004,3.4504788,0,nan,3,1,21
389274735,1532704019599653,325153218,-1169561810,52176,18072,0.37,0.043172114,0.95600003,1.154,0.57,0.79999995,87,8,5.616,-5.164,-2.207,-0.048,3.4875488,0,nan,3,1,21
389472709,1532704019799653,325153130,-1169561861,52130,18025,0.367,0.045297574,0.95600003,1.1550001,0.57,0.79999995,87,8,5.3370004,-4.7200003,-2.4910002,0.030000001,3.5591674,0,nan,3,1,21
389679728,1532704019999654,325153048,-1169561918,52134,18030,0.37500003,0.042962674,0.95500004,1.156,0.57,0.79999995,87,8,5.248,-4.408,-2.848,0.106000006,3.6463668,0,nan,3,1,21
389869735,1532704020199653,325152974,-1169561984,52122,18018,0.36800003,0.05047649,0.95600003,1.159,0.57,0.79999995,87,8,5.137,-3.992,-3.2340002,-0.072000004,3.7264848,0,nan,3,1,21
390072673,1532704020399653,325152902,-1169562053,52135,18031,0.363,0.050345764,0.957,1.1630001,0.57,0.79999995,87,8,5.1450005,-3.7870002,-3.4830003,0.16900001,3.810219,0,nan,3,1,21
390272671,1532704020599653,325152838,-1169562129,52127,18023,0.26500002,0.04229945,0.95400006,1.1580001,0.57,0.79999995,87,7,5.017,-3.1910002,-3.8710003,0.074,3.9402802,0,nan,3,1,21
390472699,1532704020799653,325152788,-1169562215,52146,18042,0.2,0.03541325,0.943,1.149,0.57,0.79999995,87,7,5.012,-2.8830001,-4.1000004,0.14500001,4.0392933,0,nan,3,1,21
390675748,1532704020999654,325152747,-1169562300,52276,18171,0.16900001,0.030964583,0.92600006,1.1350001,0.57,0.79999995,87,7,5.1000004,-2.502,-4.4440002,0.134,4.1379924,0,nan,3,1,21
390873672,1532704021199653,325152709,-1169562393,52284,18179,0.162,0.030919554,0.90900004,1.121,0.57,0.79999995,87,7,5.0750003,-2.0760002,-4.63,0.112,4.2242084,0,nan,3,1,21
391073676,1532704021399653,325152678,-1169562494,52292,18188,0.19100001,0.036303718,0.89900005,1.1140001,0.57,0.79999995,87,7,5.09,-1.6830001,-4.8030005,0.208,4.2973437,0,nan,3,1,21
391268652,1532704021599653,325152659,-1169562605,52352,18247,0.16900001,0.030615516,0.88500005,1.102,0.57,0.79999995,87,8,5.1980004,-1.332,-5.025,0.095000006,4.3957076,0,nan,3,1,21
391472671,1532704021799653,325152645,-1169562721,52291,18187,0.16000001,0.030374486,0.87200004,1.09,0.57,0.79999995,87,8,5.353,-0.89800006,-5.2770004,0.17,4.4803367,0,nan,3,1,21
391675706,1532704021999654,325152639,-1169562841,52235,18131,0.17400001,0.0329005,0.86200005,1.079,0.57,0.79999995,87,8,5.5660005,-0.397,-5.552,0.194,4.5657063,0,nan,3,1,21
391875757,1532704022199653,325152641,-1169562966,52205,18101,0.18,0.038254123,0.855,1.07,0.57,0.79999995,87,8,5.6870003,0.061000004,-5.6870003,0.23500001,4.642552,0,nan,3,1,21
392073671,1532704022399653,325152651,-1169563095,52160,18056,0.17400001,0.038554322,0.84900004,1.064,0.57,0.79999995,87,8,5.8500004,0.52900004,-5.826,0.26000002,4.7300897,0,nan,3,1,21
392271910,1532704022599653,325152668,-1169563224,52155,18051,0.15900001,0.033706844,0.841,1.0580001,0.58,0.81,87,28,6.208,1.005,-6.1270003,0.091000006,4.819441,0,nan,3,1,20
392470719,1532704022799653,325152690,-1169563354,52136,18031,0.18,0.033991158,0.83500004,1.052,0.58,0.81,87,28,6.4280005,1.4020001,-6.274,0.13900001,4.8829365,0,nan,3,1,20
392672038,1532704022999654,325152719,-1169563490,52103,17998,0.21900001,0.032404654,0.83100003,1.0500001,0.58,0.81,87,28,6.788,1.9050001,-6.5150003,0.057000004,4.950445,0,nan,3,1,20
392870733,1532704023199653,325152759,-1169563633,52061,17956,0.224,0.03560995,0.82900006,1.049,0.58,0.81,87,28,6.984,2.302,-6.5930004,0.15200001,5.002342,0,nan,3,1,20
393065720,1532704023399653,325152807,-1169563781,51981,17876,0.201,0.03439049,0.82800007,1.047,0.57,0.79999995,87,28,7.4760003,2.7020001,-6.971,0.21100001,5.049157,0,nan,3,1,21
393269672,1532704023599653,325152861,-1169563934,51967,17863,0.20600002,0.033735294,0.827,1.046,0.57,0.79999995,87,8,7.754,3.0360003,-7.135,0.33,5.0875688,0,nan,3,1,21
393465303,1532704023799653,325152916,-1169564090,51841,17736,0.23900001,0.04500279,0.82800007,1.049,0.57,0.79999995,87,8,8.087001,3.1250002,-7.4590006,0.61,5.1091685,0,nan,3,1,21
393681443,1532704023999654,325152974,-1169564250,51602,17498,0.224,0.052066658,0.83300006,1.052,0.57,0.79999995,87,8,8.3,3.3270001,-7.6040006,0.96900004,5.1248093,0,nan,3,1,21
393866715,1532704024199652,325153031,-1169564415,51411,17306,0.317,0.054348327,0.84000003,1.0600001,0.57,0.79999995,87,8,8.379001,2.993,-7.826,1.0300001,5.0776215,0,nan,3,1,21
394073247,1532704024399652,325153079,-1169564581,51190,17086,0.33100003,0.050987173,0.85,1.069,0.57,0.79999995,87,8,8.133,2.407,-7.7690005,1.079,5.012848,0,nan,3,1,21
394271691,1532704024599652,325153120,-1169564746,50981,16876,0.386,0.05076796,0.859,1.08,0.57,0.79999995,93,5,8.043,2.1780002,-7.7420006,1.21,4.986599,0,nan,3,1,21
394470811,1532704024799652,325153153,-1169564910,50776,16672,0.39400002,0.052420262,0.869,1.09,0.57,0.79999995,93,5,7.8510003,1.6660001,-7.6720004,0.90400004,4.9550085,0,nan,3,1,21
394669697,1532704024999653,325153181,-1169565073,50638,16534,0.476,0.053675327,0.88000005,1.1040001,0.57,0.79999995,93,5,7.7360005,1.422,-7.6050005,0.49500003,4.9247117,0,nan,3,1,21
394869694,1532704025199652,325153203,-1169565231,50550,16445,0.521,0.058510065,0.89400005,1.1190001,0.57,0.79999995,93,5,7.3680005,1.0530001,-7.2920003,0.31500003,4.890945,0,nan,3,1,21
395074817,1532704025399652,325153215,-1169565384,50562,16457,0.49600002,0.05823151,0.90800005,1.1340001,0.57,0.79999995,93,5,7.1060004,0.43300003,-7.0930004,0.21900001,4.8286858,0,nan,3,1,21
395280701,1532704025599652,325153219,-1169565529,50538,16433,0.485,0.06244421,0.92100006,1.149,0.57,0.79999995,94,4,6.5990005,0.126,-6.5980005,0.469,4.781022,0,nan,3,1,21
395469673,1532704025799652,325153215,-1169565659,50425,16320,0.44000003,0.061922356,0.93200004,1.161,0.57,0.79999995,94,4,5.7710004,-0.32700002,-5.761,0.776,4.715355,0,nan,3,1,21
395679132,1532704025999653,325153205,-1169565778,50290,16185,0.37500003,0.054291952,0.93900007,1.164,0.57,0.79999995,94,4,5.4670005,-0.68700004,-5.4240003,0.517,4.640111,0,nan,3,1,21
395869726,1532704026199652,325153190,-1169565882,50116,16011,0.31300002,0.055726264,0.94000006,1.1630001,0.57,0.79999995,94,4,4.578,-0.81000006,-4.506,1.013,4.5864906,0,nan,3,1,21
396072724,1532704026399652,325153172,-1169565972,49892,15787,0.23600002,0.049813263,0.93600005,1.1500001,0.57,0.79999995,94,4,4.104,-0.924,-3.999,0.82500005,4.528435,0,nan,3,1,21
396272671,1532704026599652,325153156,-1169566047,49546,15442,0.22900002,0.064970225,0.929,1.136,0.57,0.79999995,93,7,3.2840002,-0.708,-3.206,1.001,4.515496,0,nan,3,1,21
396463941,1532704026799652,325153138,-1169566106,49395,15291,0.324,0.0922115,0.92800003,1.1340001,0.57,0.79999995,93,7,2.6790001,-1.0780001,-2.453,0.822,4.4416847,0,nan,3,1,21
396674710,1532704026999653,325153120,-1169566149,49263,15158,0.34,0.12801099,0.92800003,1.131,0.57,0.79999995,93,7,1.876,-0.86200005,-1.667,0.92,4.3704534,0,nan,3,1,21
396874696,1532704027199652,325153104,-1169566176,49172,15067,0.31500003,0.17724097,0.929,1.126,0.57,0.79999995,93,7,1.2340001,-0.82900006,-0.91300005,0.49,4.234586,0,nan,3,1,21
397073703,1532704027399652,325153087,-1169566188,49092,14988,0.284,0.25547883,0.92700005,1.12,0.57,0.79999995,93,7,0.82600003,-0.78700006,-0.25300002,0.33600003,3.9803677,0,nan,3,1,21
397269674,1532704027599652,325153071,-1169566186,49042,14937,0.215,0.23596343,0.92300004,1.113,0.57,0.79999995,93,6,0.93100005,-0.90900004,0.2,0.095000006,3.4107358,0,nan,3,1,21
397465724,1532704027799652,325153051,-1169566178,49024,14919,0.17600001,0.13596812,0.91300005,1.1040001,0.57,0.79999995,93,6,1.304,-1.123,0.66200006,0.086,2.8086512,0,nan,3,1,21
397669293,1532704027999653,325153023,-1169566156,48926,14821,0.178,0.1199193,0.90500003,1.095,0.57,0.79999995,93,6,1.6880001,-1.327,1.0430001,0.367,2.6207325,0,nan,3,1,21
397866840,1532704028199652,325152995,-1169566134,48740,14635,0.15300001,0.079562224,0.892,1.0810001,0.58,0.83,93,6,1.9950001,-1.424,1.3970001,0.558,2.4430974,0,nan,3,1,20
398069698,1532704028399652,325152962,-1169566102,48623,14518,0.22100002,0.08458249,0.887,1.077,0.58,0.83,93,6,2.4320002,-1.8230001,1.6100001,0.49800003,2.431177,0,nan,3,1,20
398270707,1532704028599652,325152927,-1169566065,48555,14450,0.30200002,0.084757894,0.88600004,1.0760001,0.58,0.83,93,12,2.7830002,-1.9920001,1.9440001,0.303,2.399599,0,nan,3,1,20
398469679,1532704028799652,325152885,-1169566022,48492,14387,0.282,0.07517011,0.887,1.0760001,0.58,0.83,93,12,3.236,-2.335,2.2410002,0.201,2.386626,0,nan,3,1,20
398667678,1532704028999653,325152838,-1169565973,48500,14395,0.275,0.064513296,0.8880001,1.074,0.58,0.83,93,12,3.6750002,-2.8160002,2.3620002,0.046000004,2.4199686,0,nan,3,1,20
398866832,1532704029199652,325152781,-1169565920,48498,14393,0.326,0.07208384,0.89000005,1.0760001,0.58,0.83,93,12,4.158,-3.2810001,2.555,0.124000005,2.4474492,0,nan,3,1,20
399072672,1532704029399652,325152717,-1169565863,48491,14386,0.284,0.0638581,0.89400005,1.077,0.58,0.83,93,12,4.5410004,-3.6390002,2.716,0.075,2.4777765,0,nan,3,1,20
399268753,1532704029599652,325152645,-1169565800,48498,14393,0.224,0.054779425,0.896,1.0760001,0.58,0.83,93,10,5.216,-4.151,3.1580002,-0.08400001,2.4857821,0,nan,3,1,20
399464688,1532704029799652,325152564,-1169565730,48495,14391,0.21700001,0.05273425,0.897,1.074,0.58,0.83,93,10,5.656,-4.5490003,3.3620002,0.272,2.496327,0,nan,3,1,20
399668700,1532704029999653,325152476,-1169565653,48441,14336,0.22000001,0.04884042,0.89800006,1.0710001,0.58,0.83,93,10,6.2230005,-4.978,3.7350001,0.30800003,2.497259,0,nan,3,1,20
399871223,1532704030199652,325152383,-1169565569,48407,14302,0.216,0.041871667,0.89900005,1.0680001,0.58,0.83,93,10,6.622,-5.255,4.0290003,0.296,2.491307,0,nan,3,1,20
400068672,1532704030399652,325152285,-1169565478,48426,14321,0.19600001,0.03308219,0.896,1.065,0.58,0.83,93,10,6.9290004,-5.3240004,4.4350004,-0.105000004,2.4620173,0,nan,3,1,20
400271146,1532704030599652,325152187,-1169565377,48494,14389,0.19600001,0.031506855,0.892,1.0630001,0.58,0.83,87,21,7.1640005,-5.268,4.8560004,-0.35500002,2.422938,0,nan,3,1,20
400464677,1532704030799652,325152089,-1169565264,48628,14523,0.15300001,0.035830908,0.88500005,1.052,0.58,0.83,87,21,7.4280005,-5.254,5.2500005,-0.44300002,2.3882837,0,nan,3,1,20
400666769,1532704030999653,325151996,-1169565146,48751,14646,0.19800001,0.039828934,0.883,1.049,0.58,0.83,87,21,7.6740003,-5.0090003,5.813,-0.6,2.3332453,0,nan,3,1,20
400866713,1532704031199652,325151906,-1169565019,48869,14764,0.27400002,0.046563286,0.88600004,1.0530001,0.58,0.83,87,21,7.794,-4.8980002,6.063,-0.52900004,2.293255,0,nan,3,1,20
401070134,1532704031399652,325151821,-1169564886,49016,14912,0.215,0.045596723,0.88900006,1.0530001,0.58,0.83,87,21,7.794,-4.584,6.3030005,-0.675,2.241203,0,nan,3,1,20
401270086,1532704031599652,325151741,-1169564747,49094,14990,0.418,0.06030758,0.896,1.0610001,0.58,0.83,87,13,7.9900002,-4.2840004,6.7450004,-0.28100002,2.19844,0,nan,3,1,20
401468673,1532704031799652,325151664,-1169564604,49141,15036,0.497,0.06645044,0.91,1.0730001,0.58,0.83,87,13,7.9290004,-4.254,6.6910005,-0.22600001,2.169027,0,nan,3,1,20
401669702,1532704031999653,325151597,-1169564454,49178,15073,0.47100002,0.06538544,0.92700005,1.088,0.58,0.83,87,13,8.055,-3.321,7.339,-0.041,1.9957235,0,nan,3,1,20
401869758,1532704032199652,325151538,-1169564296,49172,15068,0.46800002,0.064188845,0.943,1.105,0.58,0.83,87,13,8.174001,-3.2140002,7.5150003,0.011000001,1.9749719,0,nan,3,1,20
402072715,1532704032399652,325151484,-1169564133,49156,15052,0.35700002,0.055234082,0.957,1.1170001,0.58,0.83,87,13,8.194,-2.8880002,7.668,0.033,1.9310492,0,nan,3,1,20
402271678,1532704032599652,325151437,-1169563968,49124,15019,0.256,0.041377913,0.961,1.1170001,0.58,0.83,87,17,8.26,-2.381,7.9100003,0.021000002,1.863221,0,nan,3,1,20
402469703,1532704032799652,325151399,-1169563798,49046,14942,0.298,0.04381736,0.96400005,1.12,0.58,0.83,87,17,8.327001,-1.876,8.113,0.17,1.79808,0,nan,3,1,20
402671672,1532704032999653,325151370,-1169563623,49001,14897,0.33100003,0.03850388,0.96800005,1.125,0.58,0.83,87,17,8.5,-1.2800001,8.403001,0.061000004,1.7219559,0,nan,3,1,20
402874968,1532704033199652,325151350,-1169563447,48867,14763,0.20500001,0.030805234,0.9620001,1.121,0.58,0.83,87,17,8.573,-1.0730001,8.505,0.316,1.696235,0,nan,3,1,20
403073754,1532704033399652,325151339,-1169563263,48827,14722,0.22200002,0.03408331,0.95800006,1.1170001,0.58,0.83,87,17,8.7300005,-0.38700002,8.721001,0.16100001,1.6151941,0,nan,3,1,20
403276003,1532704033599652,325151334,-1169563074,48806,14701,0.23900001,0.037624583,0.95500004,1.113,0.58,0.83,87,5,8.841001,-0.086,8.84,0.26500002,1.5805637,0,nan,3,1,20
403472699,1532704033799652,325151338,-1169562883,48725,14621,0.32900003,0.040523577,0.95800006,1.12,0.58,0.83,87,5,9.178,0.57900006,9.160001,0.256,1.5076816,0,nan,3,1,20
403685671,1532704033999653,325151352,-1169562685,48673,14569,0.326,0.039551776,0.96400005,1.128,0.58,0.83,87,5,9.497001,0.957,9.448001,0.30800003,1.4698244,0,nan,3,1,20
403873673,1532704034199652,325151371,-1169562485,48588,14483,0.264,0.035510816,0.966,1.1320001,0.58,0.83,87,5,9.569,1.2830001,9.482,0.374,1.4363111,0,nan,3,1,20
404075822,1532704034399651,325151396,-1169562284,48451,14347,0.30900002,0.040363703,0.97,1.136,0.58,0.83,87,5,9.528001,1.3640001,9.43,0.716,1.4270996,0,nan,3,1,20
404264673,1532704034599651,325151423,-1169562084,48220,14115,0.32000002,0.037504155,0.975,1.1400001,0.58,0.83,87,6,9.646001,1.738,9.488001,0.77500004,1.3896137,0,nan,3,1,20
404471115,1532704034799651,325151456,-1169561881,48087,13982,0.32900003,0.03998881,0.98,1.144,0.58,0.83,87,6,9.745001,1.8930001,9.56,0.943,1.3753303,0,nan,3,1,20
404671159,1532704034999652,325151492,-1169561679,47874,13769,0.29500002,0.03911178,0.984,1.1470001,0.58,0.83,87,6,9.812,2.2540002,9.55,0.984,1.3390195,0,nan,3,1,20
404869674,1532704035199651,325151536,-1169561477,47652,13547,0.29000002,0.040041342,0.98700005,1.1500001,0.58,0.83,87,6,9.864,2.5800002,9.521001,1.098,1.30619,0,nan,3,1,20
405078703,1532704035399651,325151586,-1169561278,47449,13345,0.293,0.043464456,0.99100006,1.153,0.58,0.83,87,6,9.5460005,2.7570002,9.139001,1.044,1.277839,0,nan,3,1,20
405274695,1532704035599651,325151642,-1169561086,47221,13117,0.25800002,0.041980054,0.99200004,1.153,0.58,0.83,87,5,9.391001,3.2500002,8.811001,1.125,1.2174406,0,nan,3,1,20
405468601,1532704035799651,325151703,-1169560903,47045,12940,0.261,0.046411444,0.994,1.156,0.58,0.83,87,5,9.098001,3.384,8.446,0.984,1.1897298,0,nan,3,1,20
405670822,1532704035999652,325151768,-1169560726,46907,12803,0.277,0.048163407,0.99700004,1.1600001,0.58,0.83,87,5,8.899,3.6620002,8.110001,0.785,1.1466422,0,nan,3,1,20
405870702,1532704036199651,325151840,-1169560560,46792,12688,0.18200001,0.03416185,0.99300003,1.156,0.58,0.83,87,5,8.387,4.019,7.3620005,0.386,1.0710338,0,nan,3,1,20
406071733,1532704036399651,325151921,-1169560403,46750,12646,0.15900001,0.029605146,0.97900003,1.144,0.58,0.83,87,5,8.329,4.472,7.0270004,0.23,1.0039681,0,nan,3,1,20
406273677,1532704036599651,325152003,-1169560259,46700,12596,0.15,0.030682363,0.96700007,1.133,0.58,0.83,87,19,8.208,4.775,6.6770005,0.127,0.94995964,0,nan,3,1,20
406473271,1532704036799651,325152093,-1169560124,46602,12498,0.15,0.028455498,0.95600003,1.126,0.58,0.83,87,19,8.0,5.0090003,6.2380004,0.201,0.8942958,0,nan,3,1,20
406670705,1532704036999652,325152191,-1169559993,46560,12456,0.17,0.034437265,0.947,1.1220001,0.58,0.83,87,19,7.8160005,5.3250003,5.722,-0.051000003,0.85697633,0,nan,3,1,20
406860866,1532704037199651,325152293,-1169559867,46592,12488,0.16600001,0.030247428,0.93900007,1.1190001,0.58,0.83,87,19,7.7090006,5.577,5.322,-0.091000006,0.7964462,0,nan,3,1,20
407072702,1532704037399651,325152398,-1169559758,46608,12503,0.17400001,0.026426727,0.92800003,1.115,0.58,0.83,87,19,7.412,5.6530004,4.794,0.07700001,0.73555154,0,nan,3,1,20
407275070,1532704037599651,325152506,-1169559656,46603,12498,0.192,0.030841712,0.92100006,1.1120001,0.58,0.83,87,7,7.5330005,5.9340005,4.6400003,-0.202,0.69674677,0,nan,3,1,20
407474995,1532704037799651,325152611,-1169559560,46701,12597,0.19700001,0.028007472,0.91300005,1.105,0.58,0.83,87,7,6.9100003,5.4940004,4.19,-0.027,0.66833,0,nan,3,1,20
407685698,1532704037999652,325152706,-1169559471,46718,12614,0.21200001,0.04148403,0.91,1.1040001,0.58,0.83,87,7,6.6320004,5.156,4.171,0.158,0.6730504,0,nan,3,1,20
407871672,1532704038199651,325152793,-1169559387,46675,12571,0.24200001,0.046982866,0.91,1.1040001,0.58,0.83,87,7,6.0160003,4.6520004,3.8140001,0.24000001,0.679612,0,nan,3,1,20
408072725,1532704038399651,325152868,-1169559312,46571,12467,0.23500001,0.054578535,0.91,1.1040001,0.58,0.83,87,7,5.136,3.91,3.331,0.39600003,0.6914411,0,nan,3,1,20
408264673,1532704038599651,325152932,-1169559247,46507,12403,0.23500001,0.057309277,0.90800005,1.1,0.58,0.83,87,8,4.478,3.502,2.7900002,0.40100002,0.6821474,0,nan,3,1,20
408465671,1532704038799651,325152986,-1169559194,46453,12349,0.22000001,0.07455139,0.90500003,1.098,0.58,0.83,87,8,3.348,2.551,2.1680002,0.393,0.69071907,0,nan,3,1,20
408665681,1532704038999652,325153025,-1169559154,46386,12282,0.23400001,0.1155188,0.90500003,1.0990001,0.58,0.83,87,8,2.4840002,1.7440001,1.7680001,0.39100003,0.7210403,0,nan,3,1,20
408865676,1532704039199651,325153053,-1169559123,46375,12271,0.20400001,0.16442938,0.90400004,1.0990001,0.58,0.83,87,8,1.702,1.2390001,1.167,0.18900001,0.732404,0,nan,3,1,20
409066724,1532704039399651,325153073,-1169559100,46355,12251,0.193,0.2630689,0.90200007,1.1,0.58,0.83,87,8,1.0960001,0.74100006,0.808,0.082,0.75953615,0,nan,3,1,20
409276735,1532704039599651,325153085,-1169559083,46364,12261,0.18100001,0.3112454,0.89800006,1.098,0.58,0.83,87,8,0.78900003,0.52900004,0.58500004,0.078,0.7913125,0,nan,3,1,20
409462697,1532704039799651,325153092,-1169559074,46379,12275,0.178,0.4527487,0.89300007,1.095,0.58,0.83,87,8,0.549,0.379,0.397,-0.019000001,0.79648006,0,nan,3,1,20
409670755,1532704039999652,325153097,-1169559067,46438,12334,0.201,0.6524452,0.8880001,1.095,0.58,0.83,87,8,0.39200002,0.231,0.316,-0.171,0.8426826,0,nan,3,1,20
409868673,1532704040199651,325153105,-1169559065,46535,12431,0.19700001,0.75619525,0.878,1.088,0.58,0.83,87,8,0.231,0.095000006,0.21000001,-0.128,0.971793,0,nan,3,1,20
410067110,1532704040399651,325153112,-1169559065,46692,12588,0.24100001,0.75620764,0.86800003,1.0830001,0.58,0.83,87,8,0.049000002,0.037,0.032,-0.33800003,0.971793,0,nan,3,1,20
410267177,1532704040599651,325153112,-1169559065,46747,12643,0.24800001,0.7562166,0.86800003,1.085,0.58,0.83,87,12,0.079,-0.068,-0.041,-0.23400001,0.971793,0,nan,3,1,20
410468674,1532704040799651,325153110,-1169559067,46810,12706,0.27600002,0.7562337,0.87200004,1.0890001,0.58,0.83,87,12,0.224,-0.17300001,-0.142,-0.41500002,0.971793,0,nan,3,1,20
410670718,1532704040999652,325153106,-1169559071,46839,12735,0.26900002,0.7562473,0.87500006,1.0940001,0.58,0.83,87,12,0.317,-0.27600002,-0.156,-0.20600002,0.971793,0,nan,3,1,20
410874027,1532704041199651,325153100,-1169559075,46911,12807,0.216,0.7562623,0.87600005,1.098,0.58,0.83,87,12,0.372,-0.22200002,-0.298,-0.18300001,0.971793,0,nan,3,1,20
411075706,1532704041399651,325153095,-1169559081,46938,12834,0.18800001,0.7562764,0.87500006,1.103,0.58,0.83,87,12,0.377,-0.27,-0.263,-0.101,0.971793,0,nan,3,1,20
411276700,1532704041599651,325153089,-1169559086,46955,12851,0.22100002,0.7562913,0.87600005,1.1090001,0.58,0.83,88,7,0.404,-0.275,-0.296,-0.062000003,0.971793,0,nan,3,1,20
411475641,1532704041799651,325153083,-1169559089,47004,12900,0.157,0.56424135,0.869,1.105,0.58,0.83,88,7,0.34800002,-0.27100003,-0.21800001,-0.071,2.8011248,0,nan,3,1,20
411676702,1532704041999652,325153078,-1169559093,47020,12916,0.185,0.56425965,0.86700004,1.108,0.63,0.90999997,88,7,0.37500003,-0.27600002,-0.254,0.045,2.8011248,0,nan,3,1,19
411871917,1532704042199651,325153073,-1169559098,46991,12887,0.20300001,0.564275,0.86700004,1.1120001,0.63,0.90999997,88,7,0.316,-0.25800002,-0.18300001,0.015000001,2.8011248,0,nan,3,1,19
412062703,1532704042399651,325153069,-1169559102,47023,12919,0.17400001,0.6797158,0.86100006,1.113,0.63,0.90999997,88,7,0.32700002,-0.19600001,-0.26200002,0.086,3.3188543,0,nan,3,1,19
412272672,1532704042599651,325153064,-1169559107,47022,12918,0.20400001,0.67972785,0.86,1.1170001,0.63,0.90999997,88,10,0.29200003,-0.25,-0.15,0.07700001,3.3188543,0,nan,3,1,19
412470700,1532704042799651,325153061,-1169559109,46987,12883,0.22000001,0.67973936,0.86100006,1.121,0.63,0.90999997,88,10,0.25,-0.17500001,-0.179,0.13800001,3.3188543,0,nan,3,1,19
412671930,1532704042999652,325153057,-1169559112,46926,12822,0.25500003,0.679753,0.86100006,1.1220001,0.63,0.90999997,88,10,0.256,-0.16900001,-0.192,0.22000001,3.3188543,0,nan,3,1,19
412866912,1532704043199651,325153055,-1169559116,46885,12781,0.24000001,0.67976576,0.86,1.125,0.63,0.90999997,88,10,0.26700002,-0.143,-0.22600001,0.17300001,3.3188543,0,nan,3,1,19
413069873,1532704043399651,325153052,-1169559119,46828,12724,0.25800002,0.67977935,0.86200005,1.13,0.63,0.90999997,88,10,0.216,-0.202,-0.078,0.25800002,3.3188543,0,nan,3,1,19
413269688,1532704043599651,325153048,-1169559119,46791,12687,0.246,0.6797893,0.86300004,1.133,0.63,0.90999997,93,7,0.186,-0.185,0.010000001,0.07700001,3.3188543,0,nan,3,1,19
413469675,1532704043799651,325153046,-1169559119,46774,12670,0.24100001,0.67979926,0.86300004,1.1350001,0.63,0.90999997,93,7,0.21900001,-0.216,0.037,0.115,3.3188543,0,nan,3,1,19
413683699,1532704043999652,325153041,-1169559118,46713,12609,0.27100003,0.6798106,0.86200005,1.1350001,0.63,0.90999997,93,7,0.201,-0.18400002,0.081,0.194,3.3188543,0,nan,3,1,19
413875703,1532704044199651,325153037,-1169559115,46689,12585,0.277,0.6798226,0.86100006,1.136,0.63,0.90999997,93,7,0.22100002,-0.21400002,0.056,0.19700001,3.3188543,0,nan,3,1,19
414074319,1532704044399650,325153032,-1169559112,46654,12551,0.28500003,0.6798359,0.86100006,1.138,0.63,0.90999997,93,7,0.23700002,-0.21400002,0.102000006,0.23,3.3188543,0,nan,3,1,19
414274335,1532704044599650,325153029,-1169559110,46587,12483,0.27600002,0.6798478,0.86100006,1.1420001,0.63,0.90999997,93,7,0.18400002,-0.18100001,0.034,0.22800002,3.3188543,0,nan,3,1,19
414466234,1532704044799650,325153026,-1169559109,46544,12440,0.28100002,0.6798591,0.86300004,1.1470001,0.63,0.90999997,93,7,0.16600001,-0.16600001,0.016,0.112,3.3188543,0,nan,3,1,19
414659674,1532704044999651,325153022,-1169559107,46502,12398,0.29500002,0.67987096,0.86700004,1.1520001,0.63,0.90999997,93,7,0.143,-0.132,0.053000003,0.192,3.3188543,0,nan,3,1,19
414866180,1532704045199650,325153020,-1169559106,46418,12314,0.277,0.67988217,0.86700004,1.153,0.63,0.90999997,93,7,0.15,-0.132,0.071,0.192,3.3188543,0,nan,3,1,19
415065697,1532704045399650,325153018,-1169559105,46392,12288,0.268,0.67989296,0.86700004,1.1550001,0.63,0.90999997,93,7,0.053000003,-0.047000002,-0.023000002,0.14500001,3.3188543,0,nan,3,1,19
