timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
366503169,0.22182886,0.23501234,0.27207372
366527138,0.2128812,0.23501234,0.28146222
366549640,0.20691608,0.22916116,0.29085076
366569651,0.20393352,0.22623555,0.2939803
366591655,0.19796841,0.22330996,0.30023932
366611692,0.19796841,0.21745877,0.30336884
366633649,0.19498585,0.21453317,0.31275737
366655938,0.1920033,0.21160758,0.30962786
366679141,0.1920033,0.20575637,0.31588688
366703105,0.1920033,0.20575637,0.31275737
366724639,0.19498585,0.20283079,0.31588688
366748378,0.1920033,0.20283079,0.31275737
366769639,0.19796841,0.19990519,0.32527545
366791070,0.19796841,0.19990519,0.3190164
366811654,0.19796841,0.1969796,0.3221459
366832639,0.20393352,0.194054,0.3221459
366855084,0.20691608,0.19112839,0.31588688
366879083,0.20691608,0.19112839,0.31275737
366903700,0.20989864,0.1882028,0.3190164
366927701,0.21586375,0.1882028,0.31588688
366951696,0.21586375,0.1882028,0.31275737
366975700,0.22182886,0.1882028,0.30649835
366999087,0.22481142,0.1852772,0.31275737
367021642,0.22779398,0.1852772,0.30962786
367043640,0.23077653,0.1852772,0.31275737
367063902,0.23375909,0.1823516,0.31275737
367086642,0.23674165,0.179426,0.30962786
367109641,0.2397242,0.179426,0.30649835
367130646,0.2397242,0.179426,0.30649835
367153638,0.24568932,0.17650041,0.2971098
367175851,0.24867187,0.17650041,0.30023932
367198640,0.24867187,0.17650041,0.30336884
367220682,0.25165442,0.17650041,0.2971098
367242638,0.254637,0.17357482,0.2971098
367265686,0.254637,0.17357482,0.30023932
367288687,0.254637,0.17357482,0.30023932
367312695,0.26358467,0.17064922,0.30023932
367336695,0.2606021,0.17064922,0.30336884
367357649,0.2606021,0.16772363,0.2971098
367378670,0.26358467,0.16772363,0.2939803
367401532,0.26358467,0.16772363,0.2939803
367423886,0.26358467,0.16479802,0.2971098
367446666,0.26656723,0.16479802,0.2971098
367469487,0.26656723,0.16772363,0.2939803
367492600,0.26954976,0.16479802,0.2971098
367513493,0.26954976,0.16479802,0.29085076
367536681,0.26954976,0.16187242,0.2939803
367560702,0.2725323,0.16187242,0.2939803
367585537,0.2755149,0.15894683,0.29085076
367608767,0.2755149,0.15894683,0.2971098
367631855,0.2755149,0.15894683,0.29085076
367654536,0.2725323,0.15894683,0.28772128
367677242,0.2755149,0.15894683,0.2971098
367700502,0.2755149,0.15894683,0.2971098
367721479,0.2755149,0.15602122,0.2971098
367745485,0.2755149,0.15894683,0.2971098
367769481,0.2755149,0.15602122,0.2939803
367792687,0.2755149,0.15602122,0.29085076
367816696,0.2755149,0.15602122,0.29085076
367840920,0.2755149,0.15894683,0.2971098
367864921,0.27849743,0.15894683,0.2971098
367887842,0.27849743,0.15602122,0.29085076
367910515,0.27849743,0.15602122,0.29085076
367933336,0.27849743,0.15602122,0.28772128
367954512,0.2755149,0.15894683,0.29085076
367976933,0.27849743,0.15602122,0.29085076
368000740,0.27849743,0.15602122,0.28772128
368024736,0.28147998,0.15602122,0.29085076
368048814,0.28147998,0.15602122,0.28459176
368072728,0.28147998,0.15894683,0.28772128
368095911,0.28147998,0.15894683,0.29085076
368118517,0.28446257,0.15602122,0.29085076
368141254,0.28147998,0.15602122,0.28459176
368162517,0.28446257,0.15602122,0.28772128
368185536,0.28446257,0.15894683,0.28146222
368208644,0.2874451,0.15894683,0.28459176
368230102,0.2874451,0.15602122,0.28772128
368253265,0.28446257,0.15602122,0.28459176
368274688,0.2874451,0.15894683,0.28772128
368297587,0.28446257,0.15894683,0.28459176
368320646,0.28446257,0.15894683,0.28772128
368342070,0.28446257,0.16187242,0.28146222
368365295,0.28446257,0.16187242,0.28459176
368387562,0.28446257,0.15894683,0.28459176
368410727,0.2874451,0.15894683,0.28459176
368432703,0.28446257,0.16187242,0.28459176
368454724,0.28446257,0.16187242,0.28772128
368477405,0.28446257,0.16187242,0.28459176
368499646,0.28446257,0.16187242,0.28459176
368522774,0.28446257,0.16187242,0.28772128
368543679,0.28446257,0.16187242,0.28146222
368565649,0.28446257,0.16479802,0.28459176
368587642,0.28446257,0.16187242,0.28146222
368609638,0.28446257,0.16479802,0.27520323
368631646,0.28446257,0.16479802,0.28772128
368653639,0.2874451,0.16187242,0.27833274
368675676,0.2874451,0.16187242,0.28146222
368697646,0.2874451,0.16187242,0.27520323
368720692,0.29042765,0.15894683,0.28146222
368741639,0.2934102,0.15894683,0.27833274
368762675,0.2934102,0.15894683,0.27207372
368784743,0.2934102,0.15602122,0.28146222
368806681,0.2963928,0.15602122,0.27833274
368829254,0.29937533,0.15602122,0.27833274
368851639,0.2963928,0.15602122,0.28146222
368874672,0.2963928,0.15309563,0.27520323
368896726,0.29937533,0.15309563,0.27833274
368918676,0.29937533,0.15017003,0.27520323
368941243,0.30235788,0.15017003,0.27520323
368962686,0.30235788,0.14724444,0.27207372
368983663,0.30534047,0.14724444,0.27207372
369006674,0.30534047,0.14724444,0.27520323
369029173,0.308323,0.14431885,0.27520323
369051693,0.308323,0.14431885,0.27520323
369074729,0.308323,0.14139324,0.27207372
369096644,0.308323,0.14139324,0.27207372
369118664,0.308323,0.13846765,0.28146222
369141175,0.30534047,0.14139324,0.28146222
369163685,0.30534047,0.14139324,0.27833274
369186733,0.30534047,0.13846765,0.27520323
369208685,0.30235788,0.14139324,0.26894417
369230677,0.30235788,0.14139324,0.27833274
369253164,0.30235788,0.14431885,0.28146222
369274725,0.29937533,0.14431885,0.28146222
369296658,0.2963928,0.14724444,0.28146222
369318677,0.2963928,0.14724444,0.28146222
369340694,0.2934102,0.15017003,0.28772128
369363638,0.2934102,0.15017003,0.28146222
369385648,0.29042765,0.15309563,0.28459176
369407650,0.29042765,0.15602122,0.28459176
369428648,0.29042765,0.15602122,0.27833274
369450708,0.28446257,0.15894683,0.28772128
369472646,0.28446257,0.16187242,0.28772128
369494728,0.28147998,0.16187242,0.28146222
369515703,0.27849743,0.16479802,0.28146222
369537638,0.27849743,0.16772363,0.28459176
369559639,0.27849743,0.16772363,0.28459176
369582036,0.27849743,0.17064922,0.28459176
369604689,0.2725323,0.17357482,0.27833274
369626666,0.26954976,0.17357482,0.28146222
369648640,0.26954976,0.17650041,0.28146222
369670168,0.26656723,0.17650041,0.28146222
369692480,0.26358467,0.1823516,0.28146222
369715649,0.26358467,0.1823516,0.28146222
369737619,0.2606021,0.1852772,0.28146222
369759527,0.2606021,0.1882028,0.28459176
369782121,0.254637,0.19112839,0.28146222
369804490,0.254637,0.1969796,0.28146222
369827639,0.254637,0.1969796,0.27833274
369849677,0.254637,0.19990519,0.27833274
369873648,0.24867187,0.20283079,0.28146222
369894639,0.24867187,0.20575637,0.27833274
369916639,0.24867187,0.20868197,0.28459176
369939650,0.24568932,0.21160758,0.28146222
369960645,0.24867187,0.21160758,0.27520323
369982040,0.24568932,0.21453317,0.28146222
370004688,0.24568932,0.21745877,0.27207372
370027701,0.24568932,0.22038436,0.27520323
370048639,0.24568932,0.22038436,0.27207372
370070699,0.24270676,0.22330996,0.26894417
370091645,0.2397242,0.22623555,0.27207372
370113645,0.24270676,0.22623555,0.2658147
370135690,0.24270676,0.22623555,0.27207372
370158077,0.23674165,0.22916116,0.26894417
370180641,0.2397242,0.23208676,0.2658147
370203652,0.23674165,0.23208676,0.27207372
370225650,0.23674165,0.23208676,0.25955567
370247653,0.23674165,0.23501234,0.26268518
370270173,0.22779398,0.23793794,0.2658147
370290668,0.22779398,0.23793794,0.26894417
370313651,0.23077653,0.23793794,0.26268518
370337644,0.22779398,0.24086353,0.2658147
370360640,0.22779398,0.24086353,0.2658147
370382678,0.23077653,0.24086353,0.2658147
370403646,0.22481142,0.24086353,0.25955567
370424687,0.23077653,0.24086353,0.26268518
370446935,0.23077653,0.24378914,0.26268518
370471115,0.22481142,0.24086353,0.26894417
370491722,0.22481142,0.23793794,0.2658147
370512680,0.22481142,0.23501234,0.27833274
370535654,0.2188463,0.22916116,0.28459176
370556639,0.2188463,0.22623555,0.28772128
370577638,0.22182886,0.22623555,0.29085076
370600478,0.21586375,0.22623555,0.28772128
370623084,0.2188463,0.22330996,0.29085076
370645251,0.2188463,0.22330996,0.28772128
370669243,0.22182886,0.22330996,0.27833274
370691676,0.22779398,0.22623555,0.28146222
370713639,0.23077653,0.22623555,0.28146222
370736542,0.23375909,0.22623555,0.28459176
370759691,0.2397242,0.22330996,0.27520323
370783084,0.24270676,0.21745877,0.27520323
370807640,0.25165442,0.21160758,0.26894417
370829686,0.26358467,0.20575637,0.27207372
370851696,0.26954976,0.194054,0.27207372
370873646,0.27849743,0.1852772,0.27520323
370895084,0.2874451,0.17064922,0.27207372
370919650,0.2934102,0.16187242,0.27520323
370939651,0.30534047,0.14724444,0.27833274
370961638,0.31130555,0.13261646,0.26894417
370983928,0.31727067,0.120914064,0.27833274
371007138,0.32323578,0.10336048,0.2658147
371031651,0.33218345,0.09165809,0.27207372
371055678,0.33516604,0.07703011,0.26894417
371075641,0.33516604,0.06825332,0.27520323
371097643,0.33814856,0.05655093,0.27833274
371119930,0.33814856,0.05069974,0.27207372
371143910,0.34113112,0.038997352,0.28146222
371168063,0.34113112,0.03022056,0.28146222
371193359,0.34113112,0.024369365,0.27833274
371217735,0.3441137,0.02144377,0.28146222
371241698,0.3441137,0.018518172,0.27833274
371265692,0.3441137,0.015592574,0.28146222
371289695,0.33814856,0.012666977,0.28146222
371310635,0.34113112,0.015592574,0.28772128
371333298,0.3441137,0.015592574,0.28772128
371356455,0.33814856,0.018518172,0.28459176
371378636,0.34113112,0.02144377,0.28146222
371400746,0.34113112,0.02144377,0.28459176
371424772,0.33814856,0.024369365,0.28146222
371448759,0.33516604,0.024369365,0.28459176
371471909,0.33218345,0.03022056,0.28772128
371494514,0.33516604,0.033146154,0.28146222
371517388,0.33516604,0.036071755,0.28146222
371540591,0.33814856,0.038997352,0.28459176
371562515,0.33516604,0.044848546,0.28459176
371584692,0.33516604,0.044848546,0.28146222
371608680,0.33516604,0.04777414,0.28459176
371632753,0.33814856,0.05069974,0.28146222
371656669,0.33814856,0.05069974,0.28459176
371679913,0.33814856,0.053625334,0.28146222
371702479,0.33516604,0.053625334,0.28146222
371725284,0.33516604,0.053625334,0.28146222
371748442,0.33516604,0.053625334,0.28146222
371770482,0.33218345,0.05069974,0.28146222
371792696,0.33218345,0.053625334,0.28146222
371816680,0.3292009,0.05069974,0.28772128
371840794,0.32621837,0.05069974,0.28459176
371864660,0.32323578,0.05069974,0.28772128
371887962,0.32323578,0.05069974,0.2971098
371910515,0.32323578,0.05069974,0.2971098
371933237,0.31727067,0.044848546,0.30023932
371956439,0.32025322,0.04777414,0.2971098
371978683,0.32025322,0.04777414,0.30023932
372001532,0.31428814,0.04777414,0.2971098
372025546,0.31130555,0.04777414,0.30023932
372049540,0.31428814,0.05069974,0.2971098
372072764,0.31130555,0.044848546,0.30649835
372096738,0.308323,0.04777414,0.30649835
372120754,0.308323,0.04777414,0.30336884
372144719,0.308323,0.05069974,0.30962786
372166517,0.308323,0.05069974,0.30649835
372189686,0.308323,0.05069974,0.30962786
372212639,0.308323,0.053625334,0.30962786
372234709,0.31130555,0.053625334,0.30962786
372256689,0.308323,0.053625334,0.2971098
372281531,0.31130555,0.053625334,0.30336884
372304697,0.308323,0.053625334,0.30649835
372328701,0.31130555,0.053625334,0.30649835
372350680,0.31130555,0.05069974,0.30649835
372373689,0.308323,0.05069974,0.2971098
372394711,0.308323,0.05069974,0.30962786
372416736,0.308323,0.053625334,0.30962786
372438690,0.308323,0.053625334,0.30962786
372459638,0.308323,0.05655093,0.30962786
372482725,0.30534047,0.05655093,0.30649835
372504718,0.30534047,0.05655093,0.30962786
372526411,0.30534047,0.05655093,0.30649835
372549351,0.308323,0.05655093,0.31275737
372571564,0.30534047,0.05655093,0.2971098
372594725,0.308323,0.05655093,0.30023932
372616669,0.30534047,0.053625334,0.30962786
372638722,0.30534047,0.05655093,0.30962786
372661181,0.30534047,0.053625334,0.30962786
372683638,0.308323,0.053625334,0.30962786
372705727,0.308323,0.053625334,0.30649835
372728645,0.30534047,0.053625334,0.30962786
372750647,0.30235788,0.05655093,0.30962786
372773185,0.30534047,0.053625334,0.30336884
372794748,0.30534047,0.053625334,0.30649835
372815639,0.308323,0.053625334,0.30962786
372838645,0.30534047,0.053625334,0.30962786
372858650,0.30534047,0.053625334,0.30962786
372880650,0.30534047,0.053625334,0.30962786
372902739,0.30235788,0.05069974,0.31588688
372925567,0.30534047,0.04777414,0.31588688
372947652,0.29937533,0.04777414,0.31588688
372969651,0.29937533,0.05069974,0.31588688
372991648,0.2963928,0.053625334,0.30962786
373014720,0.2963928,0.05069974,0.31588688
373038138,0.2934102,0.05069974,0.3221459
373059652,0.2963928,0.053625334,0.3221459
373082671,0.2934102,0.053625334,0.3190164
373104688,0.2934102,0.053625334,0.30962786
373126681,0.29042765,0.05069974,0.31588688
373147691,0.2963928,0.05069974,0.3190164
373168639,0.2963928,0.05069974,0.3190164
373190678,0.2963928,0.05069974,0.31588688
373211662,0.29937533,0.053625334,0.31275737
373233648,0.2963928,0.053625334,0.31275737
373254983,0.29937533,0.053625334,0.30962786
373278265,0.30235788,0.053625334,0.30649835
373301152,0.30235788,0.053625334,0.30962786
373322707,0.30534047,0.053625334,0.30962786
373344699,0.30534047,0.04777414,0.31275737
373366673,0.30534047,0.044848546,0.31588688
373387639,0.30235788,0.041922946,0.3190164
373408682,0.30235788,0.041922946,0.31275737
373430171,0.30235788,0.038997352,0.31275737
373453309,0.30235788,0.036071755,0.3190164
373475559,0.30235788,0.036071755,0.31588688
373498734,0.29937533,0.036071755,0.3221459
373520640,0.29937533,0.033146154,0.3221459
373542719,0.2963928,0.036071755,0.32840493
373565645,0.2963928,0.036071755,0.32527545
373587639,0.2963928,0.033146154,0.3221459
373610110,0.2963928,0.036071755,0.3221459
373632695,0.2934102,0.036071755,0.3190164
373655648,0.2934102,0.033146154,0.32527545
373677651,0.2963928,0.033146154,0.32527545
373700700,0.2934102,0.033146154,0.32840493
373722688,0.29042765,0.033146154,0.32527545
373744648,0.29042765,0.033146154,0.33153445
373765652,0.2934102,0.033146154,0.32840493
373787653,0.2874451,0.036071755,0.33153445
373808646,0.29042765,0.036071755,0.33153445
373830667,0.2874451,0.036071755,0.33153445
373852648,0.29042765,0.036071755,0.334664
373874675,0.2874451,0.036071755,0.334664
373896689,0.2874451,0.036071755,0.33153445
373918675,0.2874451,0.036071755,0.32840493
373940677,0.29042765,0.036071755,0.32527545
373962065,0.2874451,0.033146154,0.32527545
373984688,0.2874451,0.036071755,0.32527545
374007654,0.2874451,0.036071755,0.32840493
374029658,0.2874451,0.036071755,0.32527545
374051686,0.2874451,0.038997352,0.32840493
374074167,0.2874451,0.038997352,0.33153445
374096645,0.2874451,0.038997352,0.32840493
374119648,0.2874451,0.038997352,0.33153445
374140646,0.2874451,0.038997352,0.32840493
374162645,0.28446257,0.044848546,0.3190164
374183652,0.2874451,0.044848546,0.32840493
374206527,0.28446257,0.04777414,0.33153445
374229645,0.28446257,0.05069974,0.32527545
374250955,0.27849743,0.05069974,0.334664
374274101,0.28147998,0.05069974,0.32840493
374296489,0.28147998,0.05655093,0.32840493
374318734,0.2755149,0.059476532,0.334664
374341647,0.2755149,0.06240212,0.32527545
374363641,0.2725323,0.06532773,0.32840493
374386065,0.26954976,0.06825332,0.32840493
374408640,0.26954976,0.07117891,0.32840493
374431647,0.26656723,0.07410451,0.32840493
374452650,0.26358467,0.07703011,0.32840493
374474673,0.26656723,0.07703011,0.32527545
374495639,0.2606021,0.08288131,0.32840493
374517527,0.25761953,0.0858069,0.33153445
374539523,0.25761953,0.088732496,0.334664
374562069,0.254637,0.0945837,0.33153445
374584526,0.25165442,0.097509295,0.33153445
374607637,0.24867187,0.100434884,0.33153445
374629677,0.24568932,0.10628608,0.3377935
374651646,0.24568932,0.10921168,0.3377935
374673694,0.24270676,0.11213728,0.34092298
374695997,0.2397242,0.120914064,0.34092298
374720481,0.23674165,0.120914064,0.34092298
374744479,0.23077653,0.12676525,0.3440525
374767639,0.22779398,0.12969086,0.35031155
374791653,0.22481142,0.13261646,0.35031155
374812690,0.22481142,0.13554205,0.34092298
374833694,0.2188463,0.13846765,0.34718204
374856490,0.21586375,0.14431885,0.3440525
374879727,0.21586375,0.14724444,0.34718204
374903699,0.20989864,0.14724444,0.3440525
374927702,0.20393352,0.15309563,0.34092298
374947750,0.19796841,0.15602122,0.3440525
374968641,0.19498585,0.15602122,0.34092298
374991693,0.18902074,0.15894683,0.34092298
375015688,0.18603818,0.16187242,0.34718204
375039652,0.18305562,0.16479802,0.34718204
375063063,0.18007307,0.17064922,0.34718204
375087187,0.17410795,0.17357482,0.3440525
375111156,0.16814284,0.17650041,0.35031155
375135639,0.16814284,0.17650041,0.35031155
375159107,0.16217773,0.1823516,0.34718204
375183109,0.15919517,0.1823516,0.34718204
375207146,0.15323006,0.1852772,0.35031155
375228639,0.1502475,0.19112839,0.34718204
375251685,0.14428239,0.19112839,0.3440525
375272680,0.13831727,0.194054,0.3440525
375295639,0.13235216,0.194054,0.3440525
375319653,0.1293696,0.1969796,0.35657057
375339674,0.12340449,0.1969796,0.35344103
375360662,0.12042193,0.19990519,0.35657057
375383054,0.117439374,0.20283079,0.35657057
375403672,0.11147427,0.20283079,0.35344103
375424690,0.108491704,0.20575637,0.35657057
375447163,0.10252659,0.20575637,0.34718204
375468520,0.09357892,0.20868197,0.35344103
375489652,0.09357892,0.20868197,0.35657057
375510639,0.087613806,0.20868197,0.35970008
375531648,0.08463126,0.20868197,0.35344103
375554731,0.078666136,0.21160758,0.35657057
375575702,0.07568358,0.21160758,0.35031155
375598641,0.06971847,0.21160758,0.35344103
375619670,0.066735916,0.21160758,0.35344103
375642647,0.0607708,0.21160758,0.35970008
375664749,0.054805685,0.21160758,0.35657057
375686732,0.045858014,0.21160758,0.35970008
375709639,0.0398929,0.21160758,0.3628296
375731716,0.027962673,0.21160758,0.3628296
375754739,0.021997562,0.21160758,0.36595908
375776648,0.016032446,0.21160758,0.36595908
375798678,0.010067334,0.20868197,0.3628296
375821269,-0.001862893,0.20868197,0.36908862
375841694,-0.010810563,0.20868197,0.36908862
375864701,-0.016775677,0.20283079,0.37221813
375886682,-0.02274079,0.20283079,0.36595908
375907689,-0.028705904,0.20283079,0.36595908
375929647,-0.034671016,0.19990519,0.37221813
375950677,-0.04063613,0.19990519,0.37221813
375971649,-0.04063613,0.1969796,0.36908862
375994683,-0.0495838,0.194054,0.37221813
376015639,-0.055548914,0.19112839,0.36908862
376038682,-0.061514027,0.1882028,0.36908862
376059639,-0.06747914,0.1852772,0.37221813
376081640,-0.0704617,0.1823516,0.3753476
376103060,-0.07642681,0.179426,0.3753476
376125341,-0.082391925,0.17357482,0.3753476
376147527,-0.08835704,0.17064922,0.38160667
376170676,-0.094322145,0.16479802,0.3878657
376192690,-0.100287266,0.15894683,0.3878657
376214161,-0.10923493,0.15309563,0.38473618
376237334,-0.11520005,0.14431885,0.3909952
376259560,-0.11818261,0.14139324,0.3909952
376282718,-0.12414771,0.13554205,0.39725423
376304653,-0.12713028,0.13261646,0.3909952
376326680,-0.13011283,0.12676525,0.3909952
376348647,-0.13607794,0.12676525,0.39412472
376371642,-0.14204307,0.120914064,0.3909952
376393687,-0.14204307,0.11798847,0.3909952
376417641,-0.14502561,0.11213728,0.3909952
376439689,-0.14800817,0.10628608,0.3909952
376462048,-0.15099072,0.100434884,0.3909952
376484646,-0.15099072,0.097509295,0.3878657
376507649,-0.15695585,0.09165809,0.3878657
376529645,-0.1599384,0.0858069,0.3878657
376550682,-0.16292095,0.08288131,0.3878657
376570663,-0.1599384,0.07995571,0.3878657
376593638,-0.16590351,0.07703011,0.3909952
376614682,-0.16292095,0.07410451,0.3878657
376634680,-0.16590351,0.06532773,0.3909952
376655843,-0.16590351,0.06240212,0.3909952
376679832,-0.16590351,0.06240212,0.39412472
376702995,-0.16888607,0.06240212,0.39412472
376726161,-0.17186864,0.059476532,0.3909952
376748638,-0.17783374,0.059476532,0.3878657
376771726,-0.18379885,0.059476532,0.38473618
376793638,-0.18379885,0.05655093,0.38160667
376815647,-0.18678142,0.05655093,0.38160667
376838108,-0.19274652,0.059476532,0.3878657
376858677,-0.19274652,0.059476532,0.38473618
376880639,-0.19572908,0.059476532,0.38160667
376902106,-0.2016942,0.05655093,0.3878657
376924638,-0.19871163,0.05655093,0.38160667
376946645,-0.19871163,0.053625334,0.38160667
376968648,-0.2016942,0.05069974,0.38160667
376990640,-0.2016942,0.04777414,0.37847716
377010633,-0.19572908,0.044848546,0.3878657
377033522,-0.19274652,0.041922946,0.38160667
377055484,-0.19572908,0.038997352,0.3878657
377078097,-0.19274652,0.038997352,0.3909952
377100481,-0.18976396,0.036071755,0.3878657
377123647,-0.18678142,0.033146154,0.3878657
377145679,-0.18678142,0.033146154,0.39412472
377167646,-0.18379885,0.033146154,0.39412472
377190807,-0.18379885,0.033146154,0.39725423
377213966,-0.18379885,0.033146154,0.3909952
377236647,-0.1808163,0.03022056,0.40038374
377259651,-0.17783374,0.03022056,0.40038374
377281649,-0.1808163,0.033146154,0.39412472
377302671,-0.1808163,0.03022056,0.39725423
377322716,-0.18379885,0.027294962,0.3909952
377344639,-0.18678142,0.024369365,0.40038374
377366672,-0.18976396,0.018518172,0.39412472
377387641,-0.19274652,0.012666977,0.39412472
377409647,-0.19572908,0.0038901868,0.39412472
377431004,-0.2016942,-0.007812201,0.3909952
377454232,-0.20467675,-0.013663395,0.39412472
377476481,-0.19871163,-0.022440186,0.40038374
377500481,-0.19871163,-0.031216977,0.39725423
377523620,-0.19871163,-0.034142572,0.40038374
377545646,-0.19274652,-0.037068173,0.40664276
377567639,-0.18976396,-0.031216977,0.40038374
377591083,-0.1808163,-0.02829138,0.39725423
377612639,-0.17783374,-0.02829138,0.4097723
377633645,-0.16590351,-0.025365783,0.40664276
377656481,-0.16292095,-0.02829138,0.4160313
377679639,-0.15397328,-0.02829138,0.42229035
377703651,-0.15099072,-0.025365783,0.42229035
377723677,-0.14502561,-0.031216977,0.42229035
377745638,-0.14204307,-0.031216977,0.42541984
377767995,-0.14204307,-0.034142572,0.42229035
377792524,-0.1390605,-0.034142572,0.42854935
377816488,-0.1390605,-0.034142572,0.42854935
377840480,-0.14502561,-0.031216977,0.42229035
377864542,-0.14502561,-0.031216977,0.42229035
377888577,-0.15099072,-0.031216977,0.4129018
377912552,-0.15695585,-0.031216977,0.4160313
377935931,-0.15695585,-0.02829138,0.4129018
377959115,-0.16292095,-0.025365783,0.4097723
377981487,-0.16590351,-0.025365783,0.4129018
378004519,-0.16292095,-0.031216977,0.41916084
378026516,-0.16590351,-0.031216977,0.4097723
378049647,-0.16590351,-0.034142572,0.4160313
378072515,-0.16888607,-0.034142572,0.41916084
378095638,-0.16888607,-0.034142572,0.4160313
378119639,-0.16888607,-0.037068173,0.4160313
378139681,-0.16888607,-0.039993767,0.4160313
378161639,-0.16590351,-0.039993767,0.4160313
378184538,-0.17186864,-0.039993767,0.4160313
378207738,-0.16888607,-0.039993767,0.4160313
378231699,-0.16590351,-0.039993767,0.4160313
378255646,-0.16590351,-0.042919364,0.4129018
378279668,-0.16590351,-0.039993767,0.4160313
378303639,-0.16590351,-0.042919364,0.41916084
378324760,-0.16590351,-0.042919364,0.4160313
378345687,-0.16590351,-0.042919364,0.4160313
378367903,-0.16292095,-0.042919364,0.42229035
378388640,-0.16292095,-0.042919364,0.41916084
378408760,-0.16292095,-0.042919364,0.4160313
378432814,-0.16292095,-0.042919364,0.4160313
378456774,-0.1599384,-0.042919364,0.4160313
378479946,-0.1599384,-0.04584496,0.4160313
378502518,-0.16292095,-0.042919364,0.4160313
378525382,-0.1599384,-0.04584496,0.4160313
378548532,-0.1599384,-0.042919364,0.4160313
378570634,-0.1599384,-0.04584496,0.4160313
378592697,-0.1599384,-0.04584496,0.4160313
378616738,-0.15695585,-0.042919364,0.40664276
378640767,-0.1599384,-0.04584496,0.41916084
378664687,-0.15695585,-0.04584496,0.4160313
378687993,-0.1599384,-0.042919364,0.41916084
378710482,-0.15695585,-0.042919364,0.4160313
378733363,-0.15695585,-0.042919364,0.4160313
378756542,-0.15695585,-0.042919364,0.42229035
378778550,-0.15397328,-0.039993767,0.4160313
378800730,-0.15099072,-0.039993767,0.42229035
378824749,-0.15099072,-0.042919364,0.42229035
378848814,-0.14800817,-0.039993767,0.41916084
378872916,-0.15099072,-0.039993767,0.42541984
378896061,-0.15099072,-0.039993767,0.42229035
378918517,-0.14800817,-0.042919364,0.42541984
378940743,-0.14800817,-0.039993767,0.42541984
378962696,-0.14800817,-0.039993767,0.42229035
378984694,-0.14800817,-0.037068173,0.42541984
379009544,-0.14502561,-0.037068173,0.41916084
379033530,-0.14800817,-0.037068173,0.42229035
379057529,-0.14502561,-0.037068173,0.41916084
379080708,-0.14502561,-0.039993767,0.42541984
379104786,-0.14502561,-0.037068173,0.41916084
379128764,-0.14502561,-0.042919364,0.42541984
379152765,-0.14204307,-0.042919364,0.42229035
379174513,-0.14502561,-0.04584496,0.42229035
379197684,-0.14502561,-0.04584496,0.42229035
379220647,-0.14204307,-0.048770558,0.42541984
379242672,-0.14502561,-0.054621752,0.42229035
379264712,-0.14204307,-0.06339855,0.42541984
379289544,-0.14502561,-0.07217533,0.42541984
379311838,-0.14204307,-0.08387772,0.42541984
379335830,-0.14502561,-0.089728914,0.42541984
379359840,-0.14204307,-0.098505706,0.42541984
379381685,-0.1390605,-0.1043569,0.41916084
379402714,-0.13309538,-0.1102081,0.41916084
379424639,-0.13011283,-0.11313369,0.42229035
379446667,-0.121165164,-0.11605929,0.42854935
379467646,-0.10923493,-0.11605929,0.42541984
379490688,-0.100287266,-0.118984886,0.4316789
379511678,-0.09730471,-0.118984886,0.4348084
379534681,-0.08537448,-0.118984886,0.44106743
379555650,-0.07642681,-0.118984886,0.4348084
379577688,-0.0704617,-0.12191048,0.4379379
379599102,-0.05853147,-0.12483609,0.4379379
379622169,-0.05256636,-0.12776168,0.44106743
379645264,-0.043618686,-0.13068728,0.4379379
379667526,-0.037653577,-0.13068728,0.4379379
379690719,-0.034671016,-0.13361287,0.4348084
379713732,-0.034671016,-0.13653846,0.4316789
379737648,-0.037653577,-0.13361287,0.4379379
379759639,-0.037653577,-0.13361287,0.4379379
379781645,-0.04063613,-0.13068728,0.44106743
379803639,-0.046601243,-0.12776168,0.4379379
379824645,-0.0495838,-0.12776168,0.4379379
379846637,-0.05256636,-0.12483609,0.4379379
379867687,-0.061514027,-0.12191048,0.4379379
379889642,-0.06449658,-0.12191048,0.44106743
379910892,-0.0704617,-0.118984886,0.4379379
379934098,-0.06747914,-0.12191048,0.4348084
379957322,-0.0704617,-0.12483609,0.4348084
379979480,-0.0704617,-0.12483609,0.4348084
380002720,-0.073444255,-0.12776168,0.4379379
380024681,-0.073444255,-0.13361287,0.4348084
380046715,-0.073444255,-0.13653846,0.4316789
380069638,-0.073444255,-0.13946407,0.42854935
380091638,-0.073444255,-0.14238966,0.42854935
380114665,-0.073444255,-0.14531526,0.42854935
380136643,-0.073444255,-0.14824086,0.42541984
380158668,-0.073444255,-0.15116645,0.4316789
380179646,-0.07642681,-0.15409206,0.42854935
380201638,-0.073444255,-0.15409206,0.42854935
380222118,-0.073444255,-0.15701765,0.4316789
380245315,-0.07642681,-0.15701765,0.42541984
380267528,-0.073444255,-0.15994325,0.41916084
380290668,-0.073444255,-0.16286883,0.42854935
380312686,-0.07642681,-0.16286883,0.42854935
380334521,-0.073444255,-0.16286883,0.4316789
380357436,-0.073444255,-0.16286883,0.4316789
380378709,-0.073444255,-0.16286883,0.4316789
380399641,-0.073444255,-0.16579443,0.41916084
380422745,-0.073444255,-0.16286883,0.42541984
